filename,left_speed,right_speed,session_id
00232.jpg,5,7,2
00233.jpg,5,7,2
00234.jpg,5,7,2
00235.jpg,5,7,2
00236.jpg,6,7,2
00237.jpg,7,7,2
00238.jpg,8,7,2
00239.jpg,9,8,2
00240.jpg,9,8,2
00241.jpg,9,8,2
00242.jpg,10,8,2
00243.jpg,10,8,2
00244.jpg,10,9,2
00245.jpg,10,9,2
00246.jpg,7,11,2
00247.jpg,6,11,2
00248.jpg,6,11,2
00249.jpg,8,11,2
00250.jpg,7,11,2
00251.jpg,7,11,2
00252.jpg,8,11,2
00253.jpg,10,11,2
00254.jpg,10,11,2
00255.jpg,10,11,2
00256.jpg,10,11,2
00257.jpg,10,11,2
00258.jpg,10,11,2
00259.jpg,11,11,2
00260.jpg,11,11,2
00261.jpg,12,11,2
00262.jpg,12,12,2
00263.jpg,14,14,2
00264.jpg,17,15,2
00265.jpg,17,15,2
00266.jpg,17,15,2
00267.jpg,17,15,2
00268.jpg,17,15,2
00269.jpg,17,16,2
00270.jpg,17,16,2
00271.jpg,17,16,2
00272.jpg,17,16,2
00273.jpg,17,16,2
00274.jpg,17,16,2
00275.jpg,16,16,2
00276.jpg,14,16,2
00277.jpg,14,16,2
00278.jpg,14,16,2
00279.jpg,13,14,2
00280.jpg,0,0,2
00281.jpg,0,0,2
00282.jpg,0,0,2
00283.jpg,0,0,2
00284.jpg,0,0,2
00285.jpg,0,0,2
00286.jpg,0,0,2
00287.jpg,0,0,2
00288.jpg,0,0,2
00289.jpg,0,0,2
00290.jpg,0,0,2
00291.jpg,0,8,3
00292.jpg,0,8,3
00293.jpg,0,8,3
00294.jpg,0,8,3
00295.jpg,0,8,3
00296.jpg,0,8,3
00297.jpg,0,2,3
00298.jpg,0,0,3
00299.jpg,3,2,3
00300.jpg,8,6,3
00301.jpg,9,6,3
00302.jpg,9,7,3
00303.jpg,8,7,3
00304.jpg,8,7,3
00305.jpg,8,7,3
00306.jpg,8,7,3
00307.jpg,8,7,3
00308.jpg,8,7,3
00309.jpg,8,7,3
00310.jpg,8,8,3
00311.jpg,8,8,3
00312.jpg,8,8,3
00313.jpg,8,8,3
00314.jpg,7,8,3
00315.jpg,6,9,3
00316.jpg,6,9,3
00317.jpg,8,9,3
00318.jpg,8,9,3
00319.jpg,8,9,3
00320.jpg,7,10,3
00321.jpg,7,10,3
00322.jpg,6,10,3
00323.jpg,8,10,3
00324.jpg,8,10,3
00325.jpg,8,10,3
00326.jpg,8,10,3
00327.jpg,8,10,3
00328.jpg,9,10,3
00329.jpg,10,10,3
00330.jpg,10,10,3
00331.jpg,12,10,3
00332.jpg,13,10,3
00333.jpg,13,10,3
00334.jpg,14,10,3
00335.jpg,14,9,3
00336.jpg,14,9,3
00337.jpg,13,9,3
00338.jpg,12,10,3
00339.jpg,11,9,3
00340.jpg,8,9,3
00341.jpg,0,0,3
00342.jpg,0,0,3
00343.jpg,0,0,3
00344.jpg,0,0,3
00345.jpg,0,0,3
00346.jpg,0,0,3
00347.jpg,0,0,3
00348.jpg,0,0,3
00349.jpg,0,0,3
00350.jpg,0,0,3
00351.jpg,0,0,3
00352.jpg,6,0,4
00353.jpg,6,0,4
00354.jpg,6,0,4
00355.jpg,6,0,4
00356.jpg,6,0,4
00357.jpg,6,0,4
00358.jpg,6,0,4
00359.jpg,0,0,4
00360.jpg,0,0,4
00361.jpg,0,0,4
00362.jpg,0,0,4
00363.jpg,7,7,4
00364.jpg,8,8,4
00365.jpg,8,8,4
00366.jpg,8,8,4
00367.jpg,8,10,4
00368.jpg,8,10,4
00369.jpg,8,10,4
00370.jpg,8,11,4
00371.jpg,8,11,4
00372.jpg,8,11,4
00373.jpg,8,11,4
00374.jpg,8,11,4
00375.jpg,9,11,4
00376.jpg,10,11,4
00377.jpg,10,11,4
00378.jpg,10,11,4
00379.jpg,12,10,4
00380.jpg,12,10,4
00381.jpg,12,9,4
00382.jpg,12,9,4
00383.jpg,12,9,4
00384.jpg,12,9,4
00385.jpg,12,9,4
00386.jpg,12,9,4
00387.jpg,12,9,4
00388.jpg,12,9,4
00389.jpg,12,9,4
00390.jpg,12,10,4
00391.jpg,12,10,4
00392.jpg,12,10,4
00393.jpg,12,10,4
00394.jpg,11,10,4
00395.jpg,0,0,4
00396.jpg,0,0,4
00397.jpg,0,0,4
00398.jpg,0,0,4
00399.jpg,0,0,4
00400.jpg,0,0,4
00401.jpg,0,0,4
00402.jpg,0,0,4
00403.jpg,0,0,4
00404.jpg,0,0,4
00405.jpg,0,0,4
00406.jpg,0,0,4
00407.jpg,0,0,4
00408.jpg,0,0,4
00409.jpg,0,0,4
00410.jpg,0,0,4
00411.jpg,0,0,4
00412.jpg,0,0,4
00413.jpg,0,0,4
00414.jpg,0,0,4
00415.jpg,0,0,4
00416.jpg,0,0,4
00417.jpg,0,0,4
00418.jpg,0,0,4
00419.jpg,0,0,4
00420.jpg,0,0,4
00421.jpg,0,0,4
00422.jpg,0,0,4
00423.jpg,0,0,4
00424.jpg,0,0,4
00425.jpg,0,0,4
00426.jpg,0,0,4
00427.jpg,0,0,5
00428.jpg,0,0,5
00429.jpg,0,0,5
00430.jpg,5,3,5
00431.jpg,6,4,5
00432.jpg,6,6,5
00433.jpg,8,6,5
00434.jpg,8,6,5
00435.jpg,8,6,5
00436.jpg,9,7,5
00437.jpg,9,7,5
00438.jpg,9,7,5
00439.jpg,9,7,5
00440.jpg,8,7,5
00441.jpg,9,8,5
00442.jpg,9,9,5
00443.jpg,9,10,5
00444.jpg,9,10,5
00445.jpg,9,11,5
00446.jpg,9,12,5
00447.jpg,9,13,5
00448.jpg,9,13,5
00449.jpg,9,13,5
00450.jpg,10,13,5
00451.jpg,10,13,5
00452.jpg,11,13,5
00453.jpg,11,13,5
00454.jpg,12,13,5
00455.jpg,12,13,5
00456.jpg,13,13,5
00457.jpg,13,12,5
00458.jpg,13,7,5
00459.jpg,13,0,5
00460.jpg,13,0,5
00461.jpg,12,0,5
00462.jpg,0,0,5
00463.jpg,0,0,5
00464.jpg,0,0,5
00465.jpg,0,1,5
00466.jpg,8,6,5
00467.jpg,10,10,5
00468.jpg,11,11,5
00469.jpg,12,12,5
00470.jpg,12,13,5
00471.jpg,13,13,5
00472.jpg,13,13,5
00473.jpg,12,13,5
00474.jpg,12,13,5
00475.jpg,12,13,5
00476.jpg,12,13,5
00477.jpg,12,13,5
00478.jpg,12,13,5
00479.jpg,12,13,5
00480.jpg,6,13,5
00481.jpg,8,13,5
00482.jpg,0,8,5
00483.jpg,0,0,5
00484.jpg,0,0,5
00485.jpg,0,0,5
00486.jpg,0,0,5
00487.jpg,0,0,5
00488.jpg,0,0,5
00489.jpg,0,0,5
00490.jpg,0,0,5
00491.jpg,0,0,5
00492.jpg,0,0,5
00493.jpg,0,0,5
00494.jpg,10,12,6
00495.jpg,10,12,6
00496.jpg,10,13,6
00497.jpg,10,13,6
00498.jpg,10,13,6
00499.jpg,10,13,6
00500.jpg,10,13,6
00501.jpg,10,13,6
00502.jpg,11,13,6
00503.jpg,14,9,6
00504.jpg,14,9,6
00505.jpg,14,10,6
00506.jpg,14,10,6
00507.jpg,14,10,6
00508.jpg,14,10,6
00509.jpg,14,10,6
00510.jpg,14,10,6
00511.jpg,14,10,6
00512.jpg,14,11,6
00513.jpg,14,17,6
00514.jpg,17,17,6
00515.jpg,17,17,6
00516.jpg,17,17,6
00517.jpg,17,17,6
00518.jpg,17,17,6
00519.jpg,17,17,6
00520.jpg,17,17,6
00521.jpg,17,17,6
00522.jpg,17,17,6
00523.jpg,17,17,6
00524.jpg,17,17,6
00525.jpg,17,17,6
00526.jpg,17,17,6
00527.jpg,17,17,6
00528.jpg,9,15,6
00529.jpg,0,0,6
00530.jpg,0,0,6
00531.jpg,0,0,6
00532.jpg,0,0,6
00533.jpg,0,0,6
00534.jpg,0,0,6
00535.jpg,0,0,6
00536.jpg,0,0,6
00537.jpg,0,0,6
00538.jpg,0,0,6
00539.jpg,0,0,6
00540.jpg,0,0,6
00541.jpg,0,0,6
00542.jpg,0,0,6
00543.jpg,0,0,7
00544.jpg,0,0,7
00545.jpg,0,0,7
00546.jpg,0,0,7
00547.jpg,0,0,7
00548.jpg,0,0,7
00549.jpg,0,0,7
00550.jpg,0,0,7
00551.jpg,0,0,7
00552.jpg,0,0,7
00553.jpg,0,0,7
00554.jpg,0,0,7
00555.jpg,0,0,7
00556.jpg,0,0,7
00557.jpg,0,0,7
00558.jpg,0,0,7
00559.jpg,0,0,7
00560.jpg,0,0,7
00561.jpg,0,0,7
00562.jpg,0,0,7
00563.jpg,0,0,7
00564.jpg,0,0,7
00565.jpg,0,0,7
00566.jpg,0,0,7
00567.jpg,0,0,7
00568.jpg,0,0,7
00569.jpg,0,0,7
00570.jpg,2,0,7
00571.jpg,6,1,7
00572.jpg,8,6,7
00573.jpg,10,7,7
00574.jpg,10,8,7
00575.jpg,10,8,7
00576.jpg,10,8,7
00577.jpg,10,8,7
00578.jpg,10,8,7
00579.jpg,9,8,7
00580.jpg,8,10,7
00581.jpg,7,10,7
00582.jpg,7,10,7
00583.jpg,7,10,7
00584.jpg,7,10,7
00585.jpg,7,10,7
00586.jpg,0,2,7
00587.jpg,0,0,7
00588.jpg,0,0,7
00589.jpg,0,0,7
00590.jpg,0,0,7
00591.jpg,0,0,7
00592.jpg,0,0,7
00593.jpg,0,0,7
00594.jpg,0,0,7
00595.jpg,0,0,7
00596.jpg,0,0,7
00597.jpg,0,0,7
00598.jpg,0,0,7
00599.jpg,2,1,7
00600.jpg,6,6,7
00601.jpg,6,7,7
00602.jpg,6,7,7
00603.jpg,7,8,7
00604.jpg,8,8,7
00605.jpg,8,8,7
00606.jpg,8,8,7
00607.jpg,8,8,7
00608.jpg,9,8,7
00609.jpg,10,8,7
00610.jpg,10,8,7
00611.jpg,10,8,7
00612.jpg,10,8,7
00613.jpg,10,8,7
00614.jpg,10,8,7
00615.jpg,10,8,7
00616.jpg,10,10,7
00617.jpg,10,10,7
00618.jpg,10,10,7
00619.jpg,10,10,7
00620.jpg,9,10,7
00621.jpg,9,10,7
00622.jpg,7,11,7
00623.jpg,8,11,7
00624.jpg,8,11,7
00625.jpg,7,11,7
00626.jpg,6,11,7
00627.jpg,6,11,7
00628.jpg,6,11,7
00629.jpg,9,11,7
00630.jpg,10,11,7
00631.jpg,11,11,7
00632.jpg,11,11,7
00633.jpg,5,5,7
00634.jpg,0,0,7
00635.jpg,0,0,7
00636.jpg,0,0,7
00637.jpg,0,0,7
00638.jpg,0,0,7
00639.jpg,0,0,7
00640.jpg,12,0,7
00641.jpg,9,0,7
00642.jpg,0,0,7
00643.jpg,0,0,7
00644.jpg,0,0,7
00645.jpg,0,0,7
00646.jpg,0,0,7
00647.jpg,0,1,7
00648.jpg,4,3,7
00649.jpg,7,7,7
00650.jpg,7,7,7
00651.jpg,8,8,7
00652.jpg,8,8,7
00653.jpg,8,8,7
00654.jpg,8,9,7
00655.jpg,8,9,7
00656.jpg,8,10,7
00657.jpg,7,10,7
00658.jpg,7,10,7
00659.jpg,8,10,7
00660.jpg,8,10,7
00661.jpg,8,10,7
00662.jpg,8,10,7
00663.jpg,1,4,7
00664.jpg,0,0,7
00665.jpg,0,0,7
00666.jpg,0,0,7
00667.jpg,0,0,7
00668.jpg,0,0,7
00669.jpg,0,0,7
00670.jpg,0,0,7
00671.jpg,0,0,7
00672.jpg,0,0,7
00673.jpg,0,0,7
00674.jpg,0,0,7
00675.jpg,0,0,7
00676.jpg,0,0,7
00677.jpg,0,0,7
00678.jpg,0,0,7
00679.jpg,0,0,7
00680.jpg,0,0,7
