filename,left_speed,right_speed,session_id
00232.jpg,17,17,2
00233.jpg,17,17,2
00234.jpg,17,17,2
00235.jpg,17,17,2
00236.jpg,17,17,2
00237.jpg,16,17,2
00238.jpg,12,17,2
00239.jpg,11,17,2
00240.jpg,15,17,2
00241.jpg,16,17,2
00242.jpg,17,17,2
00243.jpg,14,17,2
00244.jpg,14,17,2
00245.jpg,16,17,2
00246.jpg,17,17,2
00247.jpg,17,11,2
00248.jpg,17,2,2
00249.jpg,17,1,2
00250.jpg,17,0,2
00251.jpg,17,0,2
00252.jpg,17,4,2
00253.jpg,17,15,2
00254.jpg,16,16,2
00255.jpg,2,17,2
00256.jpg,0,17,2
00257.jpg,0,17,2
00258.jpg,0,17,2
00259.jpg,0,17,2
00260.jpg,0,14,2
00261.jpg,13,13,2
00262.jpg,16,16,2
00263.jpg,17,17,2
00264.jpg,17,17,2
00265.jpg,17,17,2
00266.jpg,17,13,2
00267.jpg,17,4,2
00268.jpg,17,3,2
00269.jpg,17,3,2
00270.jpg,17,3,2
00271.jpg,17,15,2
00272.jpg,17,16,2
00273.jpg,17,17,2
00274.jpg,17,17,2
00275.jpg,2,7,2
00276.jpg,0,1,2
00277.jpg,0,0,2
00278.jpg,0,0,2
00279.jpg,0,0,2
00280.jpg,0,0,2
00281.jpg,0,0,2
00282.jpg,0,0,2
00283.jpg,0,0,2
00284.jpg,0,0,2
00285.jpg,0,0,2
00286.jpg,0,0,2
00287.jpg,0,0,2
00288.jpg,0,0,2
00289.jpg,0,0,2
00290.jpg,0,0,2
00291.jpg,0,0,2
00292.jpg,0,0,2
00293.jpg,0,0,2
00294.jpg,0,0,2
00295.jpg,0,0,2
00296.jpg,0,0,2
00297.jpg,0,0,2
00298.jpg,0,0,2
00299.jpg,0,0,2
00300.jpg,0,0,2
00301.jpg,0,0,2
00302.jpg,0,0,2
00303.jpg,0,0,2
00304.jpg,0,0,2
00305.jpg,0,0,2
00306.jpg,0,0,2
00307.jpg,0,0,2
00308.jpg,0,0,2
00309.jpg,14,14,3
00310.jpg,16,16,3
00311.jpg,17,17,3
00312.jpg,17,17,3
00313.jpg,17,17,3
00314.jpg,17,17,3
00315.jpg,17,17,3
00316.jpg,17,17,3
00317.jpg,17,17,3
00318.jpg,17,17,3
00319.jpg,17,17,3
00320.jpg,17,17,3
00321.jpg,17,17,3
00322.jpg,17,17,3
00323.jpg,17,17,3
00324.jpg,17,17,3
00325.jpg,17,17,3
00326.jpg,17,17,3
00327.jpg,17,17,3
00328.jpg,17,17,3
00329.jpg,17,17,3
00330.jpg,17,17,3
00331.jpg,17,17,3
00332.jpg,17,17,3
00333.jpg,17,17,3
00334.jpg,17,17,3
00335.jpg,17,17,3
00336.jpg,17,17,3
00337.jpg,17,17,3
00338.jpg,17,17,3
00339.jpg,17,17,3
00340.jpg,17,17,3
00341.jpg,17,17,3
00342.jpg,17,17,3
00343.jpg,17,17,3
00344.jpg,17,17,3
00345.jpg,17,17,3
00346.jpg,17,17,3
00347.jpg,17,17,3
00348.jpg,17,17,3
00349.jpg,17,17,3
00350.jpg,17,17,3
00351.jpg,17,17,3
00352.jpg,17,17,3
00353.jpg,17,17,3
00354.jpg,17,17,3
00355.jpg,17,17,3
00356.jpg,17,17,3
00357.jpg,17,17,3
00358.jpg,17,17,3
00359.jpg,17,17,3
00360.jpg,17,17,3
00361.jpg,17,17,3
00362.jpg,17,17,3
00363.jpg,17,17,3
00364.jpg,17,17,3
00365.jpg,17,17,3
00366.jpg,17,17,3
00367.jpg,7,12,3
00368.jpg,1,2,3
00369.jpg,0,0,3
00370.jpg,0,0,3
00371.jpg,0,0,3
00372.jpg,0,0,3
00373.jpg,0,0,3
00374.jpg,0,0,3
00375.jpg,0,0,3
00376.jpg,0,0,3
00377.jpg,0,0,3
00378.jpg,0,0,3
00379.jpg,0,0,3
00380.jpg,0,0,3
00381.jpg,0,0,3
00382.jpg,0,0,3
00383.jpg,0,0,3
00384.jpg,0,0,3
00385.jpg,0,0,3
00386.jpg,0,0,3
00387.jpg,0,0,3
00388.jpg,0,0,3
00389.jpg,0,0,3
00390.jpg,0,0,3
00391.jpg,0,0,3
00392.jpg,0,0,3
00393.jpg,0,0,3
00394.jpg,0,0,3
00395.jpg,0,0,3
00396.jpg,0,0,3
00397.jpg,0,0,3
00398.jpg,0,0,3
00399.jpg,0,0,3
00400.jpg,0,0,3
00401.jpg,0,0,3
00402.jpg,0,0,3
00403.jpg,0,0,3
00404.jpg,0,0,3
00405.jpg,0,0,3
00406.jpg,0,0,3
00407.jpg,0,0,4
00408.jpg,0,0,4
00409.jpg,0,0,4
00410.jpg,0,3,4
00411.jpg,0,5,4
00412.jpg,0,6,4
00413.jpg,0,7,4
00414.jpg,0,7,4
00415.jpg,0,7,4
00416.jpg,0,7,4
00417.jpg,0,7,4
00418.jpg,0,7,4
00419.jpg,0,7,4
00420.jpg,0,6,4
00421.jpg,0,2,4
00422.jpg,0,1,4
00423.jpg,9,9,4
00424.jpg,17,16,4
00425.jpg,17,17,4
00426.jpg,17,17,4
00427.jpg,17,17,4
00428.jpg,17,17,4
00429.jpg,17,17,4
00430.jpg,17,17,4
00431.jpg,17,17,4
00432.jpg,17,17,4
00433.jpg,17,17,4
00434.jpg,17,14,4
00435.jpg,17,14,4
00436.jpg,17,16,4
00437.jpg,17,17,4
00438.jpg,17,17,4
00439.jpg,17,17,4
00440.jpg,17,17,4
00441.jpg,17,17,4
00442.jpg,17,17,4
00443.jpg,17,15,4
00444.jpg,17,14,4
00445.jpg,17,14,4
00446.jpg,17,16,4
00447.jpg,17,17,4
00448.jpg,17,17,4
00449.jpg,17,17,4
00450.jpg,17,17,4
00451.jpg,17,17,4
00452.jpg,17,17,4
00453.jpg,17,17,4
00454.jpg,17,17,4
00455.jpg,17,17,4
00456.jpg,17,17,4
00457.jpg,17,17,4
00458.jpg,16,17,4
00459.jpg,13,15,4
00460.jpg,12,15,4
00461.jpg,12,14,4
00462.jpg,12,14,4
00463.jpg,12,14,4
00464.jpg,12,14,4
00465.jpg,13,14,4
00466.jpg,13,14,4
00467.jpg,14,12,4
00468.jpg,16,11,4
00469.jpg,17,10,4
00470.jpg,17,9,4
00471.jpg,16,9,4
00472.jpg,12,9,4
00473.jpg,12,9,4
00474.jpg,12,9,4
00475.jpg,11,9,4
00476.jpg,11,9,4
00477.jpg,10,14,4
00478.jpg,10,14,4
00479.jpg,10,15,4
00480.jpg,11,15,4
00481.jpg,12,15,4
00482.jpg,12,15,4
00483.jpg,11,15,4
00484.jpg,11,15,4
00485.jpg,12,15,4
00486.jpg,12,13,4
00487.jpg,9,9,4
00488.jpg,1,1,4
00489.jpg,0,0,4
00490.jpg,0,0,4
00491.jpg,0,0,4
00492.jpg,0,0,4
00493.jpg,2,1,4
00494.jpg,5,3,4
00495.jpg,9,7,4
00496.jpg,10,8,4
00497.jpg,10,8,4
00498.jpg,10,8,4
00499.jpg,10,8,4
00500.jpg,10,8,4
00501.jpg,10,8,4
00502.jpg,10,7,4
00503.jpg,2,2,4
00504.jpg,0,0,4
00505.jpg,0,0,4
00506.jpg,0,0,4
00507.jpg,0,0,4
00508.jpg,0,0,4
00509.jpg,0,0,4
00510.jpg,0,0,4
00511.jpg,0,0,4
00512.jpg,0,0,4
00513.jpg,0,0,4
00514.jpg,0,0,4
00515.jpg,0,0,4
00516.jpg,0,0,4
00517.jpg,0,0,4
00518.jpg,0,0,4
00519.jpg,0,0,4
00520.jpg,0,0,4
00521.jpg,0,0,4
00522.jpg,0,0,5
00523.jpg,3,2,5
00524.jpg,5,4,5
00525.jpg,6,8,5
00526.jpg,6,10,5
00527.jpg,7,10,5
00528.jpg,7,11,5
00529.jpg,8,13,5
00530.jpg,9,13,5
00531.jpg,11,13,5
00532.jpg,12,13,5
00533.jpg,12,13,5
00534.jpg,12,13,5
00535.jpg,13,14,5
00536.jpg,13,14,5
00537.jpg,13,14,5
00538.jpg,13,14,5
00539.jpg,14,14,5
00540.jpg,14,14,5
00541.jpg,16,14,5
00542.jpg,17,13,5
00543.jpg,17,12,5
00544.jpg,17,12,5
00545.jpg,17,12,5
00546.jpg,17,12,5
00547.jpg,17,12,5
00548.jpg,17,12,5
00549.jpg,17,12,5
00550.jpg,17,12,5
00551.jpg,15,12,5
00552.jpg,0,10,5
00553.jpg,0,1,5
00554.jpg,0,0,5
00555.jpg,0,0,5
00556.jpg,0,0,5
00557.jpg,0,0,5
00558.jpg,0,0,5
00559.jpg,0,0,5
00560.jpg,0,0,5
00561.jpg,0,0,5
00562.jpg,0,0,5
00563.jpg,0,0,5
00564.jpg,0,0,5
00565.jpg,0,0,5
00566.jpg,0,0,5
00567.jpg,0,0,6
00568.jpg,0,0,6
00569.jpg,0,0,6
00570.jpg,0,4,6
00571.jpg,0,6,6
00572.jpg,0,7,6
00573.jpg,0,7,6
00574.jpg,0,7,6
00575.jpg,0,7,6
00576.jpg,0,7,6
00577.jpg,0,7,6
00578.jpg,0,6,6
00579.jpg,0,1,6
00580.jpg,0,0,6
00581.jpg,3,2,6
00582.jpg,11,7,6
00583.jpg,15,11,6
00584.jpg,16,11,6
00585.jpg,16,11,6
00586.jpg,16,11,6
00587.jpg,16,11,6
00588.jpg,15,11,6
00589.jpg,14,10,6
00590.jpg,2,2,6
00591.jpg,0,0,6
00592.jpg,0,0,6
00593.jpg,0,0,6
00594.jpg,0,0,6
00595.jpg,0,0,6
00596.jpg,0,0,6
00597.jpg,0,0,6
00598.jpg,0,0,6
00599.jpg,0,0,6
00600.jpg,0,0,6
00601.jpg,5,0,7
00602.jpg,6,0,7
00603.jpg,7,0,7
00604.jpg,7,0,7
00605.jpg,7,0,7
00606.jpg,7,0,7
00607.jpg,7,0,7
00608.jpg,0,0,7
00609.jpg,0,0,7
00610.jpg,0,0,7
00611.jpg,0,0,7
00612.jpg,0,0,7
00613.jpg,5,3,7
00614.jpg,9,6,7
00615.jpg,9,7,7
00616.jpg,9,8,7
00617.jpg,9,8,7
00618.jpg,9,8,7
00619.jpg,9,8,7
00620.jpg,9,8,7
00621.jpg,9,8,7
00622.jpg,9,8,7
00623.jpg,9,8,7
00624.jpg,9,8,7
00625.jpg,9,8,7
00626.jpg,9,8,7
00627.jpg,7,8,7
00628.jpg,1,1,7
00629.jpg,0,0,7
00630.jpg,0,0,7
00631.jpg,0,0,7
00632.jpg,0,0,7
00633.jpg,0,0,7
00634.jpg,0,0,7
00635.jpg,0,0,8
00636.jpg,0,0,8
00637.jpg,0,0,8
00638.jpg,0,0,8
00639.jpg,0,0,8
00640.jpg,0,0,8
00641.jpg,0,0,8
00642.jpg,0,0,8
00643.jpg,0,0,8
00644.jpg,0,0,8
00645.jpg,0,0,8
00646.jpg,0,0,8
00647.jpg,0,0,8
00648.jpg,0,0,8
00649.jpg,0,0,8
00650.jpg,0,0,8
00651.jpg,0,0,8
00652.jpg,0,0,8
00653.jpg,0,0,8
00654.jpg,0,0,8
00655.jpg,0,2,8
00656.jpg,0,3,8
00657.jpg,0,4,8
00658.jpg,0,4,8
00659.jpg,0,4,8
00660.jpg,0,4,8
00661.jpg,0,4,8
00662.jpg,0,4,8
00663.jpg,0,4,8
00664.jpg,0,1,8
00665.jpg,1,0,8
00666.jpg,3,0,8
00667.jpg,5,0,8
00668.jpg,6,0,8
00669.jpg,6,0,8
00670.jpg,6,0,8
00671.jpg,6,0,8
00672.jpg,6,0,8
00673.jpg,5,0,8
00674.jpg,5,0,8
00675.jpg,1,0,8
00676.jpg,0,0,8
00677.jpg,0,0,8
00678.jpg,0,0,8
00679.jpg,0,0,8
00680.jpg,0,3,8
00681.jpg,0,6,8
00682.jpg,0,6,8
00683.jpg,0,1,8
00684.jpg,0,0,8
00685.jpg,0,0,8
00686.jpg,0,0,8
00687.jpg,0,0,8
00688.jpg,0,3,8
00689.jpg,0,5,8
00690.jpg,0,6,8
00691.jpg,0,1,8
00692.jpg,0,0,8
00693.jpg,0,0,8
00694.jpg,0,0,8
00695.jpg,0,7,8
00696.jpg,0,12,8
00697.jpg,0,14,8
00698.jpg,0,15,8
00699.jpg,0,15,8
00700.jpg,0,2,8
00701.jpg,0,0,8
00702.jpg,0,0,8
00703.jpg,0,0,8
00704.jpg,0,0,8
00705.jpg,0,0,8
00706.jpg,0,0,8
00707.jpg,0,0,8
00708.jpg,0,4,8
00709.jpg,0,9,8
00710.jpg,0,10,8
00711.jpg,0,10,8
00712.jpg,0,10,8
00713.jpg,0,10,8
00714.jpg,0,10,8
00715.jpg,0,1,8
00716.jpg,0,0,8
00717.jpg,0,0,8
00718.jpg,0,-1,8
00719.jpg,0,-9,8
00720.jpg,0,-10,8
00721.jpg,0,-10,8
00722.jpg,0,-10,8
00723.jpg,0,-11,8
00724.jpg,0,-11,8
00725.jpg,0,-11,8
00726.jpg,0,-10,8
00727.jpg,0,-6,8
00728.jpg,0,-5,8
00729.jpg,0,-6,8
00730.jpg,0,-6,8
00731.jpg,0,-6,8
00732.jpg,0,-1,8
00733.jpg,0,0,8
00734.jpg,0,-1,8
00735.jpg,0,-4,8
00736.jpg,0,-6,8
00737.jpg,0,-7,8
00738.jpg,0,-5,8
00739.jpg,0,-1,8
00740.jpg,0,0,8
00741.jpg,0,0,8
00742.jpg,0,0,8
00743.jpg,0,0,8
00744.jpg,-3,-3,8
00745.jpg,-6,-5,8
00746.jpg,-8,-6,8
00747.jpg,-8,-7,8
00748.jpg,-8,-7,8
00749.jpg,-8,-7,8
00750.jpg,-8,-7,8
00751.jpg,-8,-7,8
00752.jpg,-8,-7,8
00753.jpg,-8,-7,8
00754.jpg,-8,-8,8
00755.jpg,-8,-8,8
00756.jpg,-8,-8,8
00757.jpg,-8,-8,8
00758.jpg,-6,-8,8
00759.jpg,-5,-8,8
00760.jpg,-4,-8,8
00761.jpg,-3,-8,8
00762.jpg,-1,-8,8
00763.jpg,0,-8,8
00764.jpg,0,-8,8
00765.jpg,0,-8,8
00766.jpg,0,-8,8
00767.jpg,0,-1,8
00768.jpg,0,0,8
00769.jpg,0,0,8
00770.jpg,0,0,8
00771.jpg,0,0,8
00772.jpg,0,0,8
00773.jpg,0,0,8
00774.jpg,0,0,8
00775.jpg,0,0,8
00776.jpg,0,0,8
00777.jpg,0,0,8
00778.jpg,0,0,8
00779.jpg,0,0,8
00780.jpg,0,0,8
00781.jpg,0,0,8
00782.jpg,0,0,8
00783.jpg,0,0,8
00784.jpg,0,0,8
00785.jpg,0,0,8
00786.jpg,0,0,8
00787.jpg,0,0,8
00788.jpg,0,0,8
