filename,left_speed,right_speed
00269.jpg,17,17
00270.jpg,17,17
00271.jpg,0,3
00272.jpg,0,0
00273.jpg,0,0
00274.jpg,0,0
00275.jpg,0,0
00276.jpg,0,0
00277.jpg,0,0
00278.jpg,0,0
00279.jpg,0,0
00280.jpg,0,0
00281.jpg,0,0
00282.jpg,0,0
00283.jpg,0,0
00284.jpg,0,0
00285.jpg,0,0
00286.jpg,0,0
00287.jpg,0,0
00288.jpg,0,0
00289.jpg,0,0
00290.jpg,0,0
00291.jpg,0,0
00292.jpg,0,0
00293.jpg,0,0
00294.jpg,0,0
00295.jpg,0,0
00296.jpg,0,0
00297.jpg,0,0
00298.jpg,0,0
00299.jpg,0,0
00300.jpg,0,0
00301.jpg,0,0
00302.jpg,0,0
00303.jpg,0,0
00304.jpg,0,0
00305.jpg,0,0
00306.jpg,0,0
00307.jpg,0,0
00308.jpg,0,0
00309.jpg,0,0
00310.jpg,0,0
00311.jpg,0,0
00312.jpg,0,0
00313.jpg,0,0
00314.jpg,0,0
00315.jpg,0,2
00316.jpg,0,3
00317.jpg,0,5
00318.jpg,0,5
00319.jpg,0,5
00320.jpg,0,5
00321.jpg,0,6
00322.jpg,0,6
00323.jpg,0,6
00324.jpg,0,6
00325.jpg,0,6
00326.jpg,0,4
00327.jpg,0,0
00328.jpg,0,0
00329.jpg,0,0
00330.jpg,0,0
00331.jpg,0,0
00332.jpg,2,2
00333.jpg,8,12
00334.jpg,17,17
00335.jpg,17,17
00336.jpg,17,17
00337.jpg,17,17
00338.jpg,17,17
00339.jpg,17,17
00340.jpg,17,17
00341.jpg,17,17
00342.jpg,17,17
00343.jpg,17,17
00344.jpg,17,17
00345.jpg,17,17
00346.jpg,17,17
00347.jpg,17,17
00348.jpg,17,17
00349.jpg,17,17
00350.jpg,17,17
00351.jpg,17,17
00352.jpg,17,17
00353.jpg,17,17
00354.jpg,17,17
00355.jpg,17,17
00356.jpg,17,17
00357.jpg,17,17
00358.jpg,17,17
00359.jpg,17,17
00360.jpg,17,17
00361.jpg,17,17
00362.jpg,17,17
00363.jpg,17,17
00364.jpg,17,7
00365.jpg,17,0
00366.jpg,17,12
00367.jpg,17,17
00368.jpg,17,17
00369.jpg,17,17
00370.jpg,17,17
00371.jpg,17,17
00372.jpg,17,17
00373.jpg,17,17
00374.jpg,17,17
00375.jpg,17,17
00376.jpg,17,17
00377.jpg,10,9
00378.jpg,0,0
00379.jpg,0,0
00380.jpg,0,0
00381.jpg,0,0
00382.jpg,0,0
00383.jpg,0,0
00384.jpg,0,0
00385.jpg,0,0
00386.jpg,0,0
00387.jpg,0,0
00388.jpg,0,0
00389.jpg,0,0
00390.jpg,0,0
00391.jpg,0,0
00392.jpg,0,0
00393.jpg,0,0
00394.jpg,0,0
00395.jpg,0,0
00396.jpg,0,0
00397.jpg,0,0
00398.jpg,0,0
00399.jpg,0,0
00400.jpg,0,0
00401.jpg,0,0
00402.jpg,0,0
00403.jpg,0,0
00404.jpg,0,0
00405.jpg,0,0
00406.jpg,0,0
00407.jpg,0,0
00408.jpg,0,0
00409.jpg,0,0
00410.jpg,0,0
00411.jpg,0,0
00412.jpg,0,0
00413.jpg,0,0
00414.jpg,0,0
00415.jpg,0,0
00416.jpg,0,0
00417.jpg,0,0
00418.jpg,9,0
00419.jpg,10,0
00420.jpg,10,0
00421.jpg,9,0
00422.jpg,0,0
00423.jpg,0,0
00424.jpg,0,0
00425.jpg,0,0
00426.jpg,1,4
00427.jpg,11,17
00428.jpg,17,17
00429.jpg,17,17
00430.jpg,17,17
00431.jpg,17,17
00432.jpg,17,17
00433.jpg,17,17
00434.jpg,17,17
00435.jpg,17,17
00436.jpg,17,17
00437.jpg,17,17
00438.jpg,17,17
00439.jpg,17,17
00440.jpg,17,17
00441.jpg,17,17
00442.jpg,17,17
00443.jpg,17,17
00444.jpg,17,17
00445.jpg,17,17
00446.jpg,17,17
00447.jpg,17,17
00448.jpg,17,17
00449.jpg,17,17
00450.jpg,17,17
00451.jpg,17,17
00452.jpg,17,17
00453.jpg,17,17
00454.jpg,17,17
00455.jpg,17,17
00456.jpg,17,17
00457.jpg,17,17
00458.jpg,17,17
00459.jpg,17,17
00460.jpg,17,17
00461.jpg,17,17
00462.jpg,17,17
00463.jpg,17,17
00464.jpg,17,17
00465.jpg,17,17
00466.jpg,17,17
00467.jpg,17,17
00468.jpg,11,17
00469.jpg,0,17
00470.jpg,17,17
00471.jpg,0,0
00472.jpg,0,0
00473.jpg,0,0
00474.jpg,0,0
00475.jpg,0,0
00476.jpg,0,0
00477.jpg,0,0
00478.jpg,0,0
00479.jpg,0,0
00480.jpg,0,0
00481.jpg,0,0
00482.jpg,0,0
00483.jpg,0,0
00484.jpg,0,0
00485.jpg,0,0
00486.jpg,0,0
00487.jpg,0,0
00488.jpg,0,0
00489.jpg,0,0
00490.jpg,0,0
00491.jpg,0,0
00492.jpg,0,0
00493.jpg,0,0
00494.jpg,0,0
00495.jpg,0,0
00496.jpg,0,0
00497.jpg,0,0
00498.jpg,0,0
00499.jpg,0,0
00500.jpg,0,0
00501.jpg,0,0
00502.jpg,0,0
00503.jpg,0,0
00504.jpg,0,0
00505.jpg,0,0
00506.jpg,0,0
00507.jpg,0,0
00508.jpg,0,0
00509.jpg,0,0
00510.jpg,0,0
00511.jpg,0,0
00512.jpg,0,0
00513.jpg,0,0
00514.jpg,0,0
00515.jpg,0,0
00516.jpg,0,8
00517.jpg,0,8
00518.jpg,0,8
00519.jpg,0,8
00520.jpg,0,8
00521.jpg,0,8
00522.jpg,0,0
00523.jpg,0,0
00524.jpg,0,0
00525.jpg,0,0
00526.jpg,0,1
00527.jpg,8,11
00528.jpg,17,17
00529.jpg,17,17
00530.jpg,17,17
00531.jpg,17,17
00532.jpg,17,17
00533.jpg,17,17
00534.jpg,17,17
00535.jpg,17,17
00536.jpg,17,17
00537.jpg,17,17
00538.jpg,17,17
00539.jpg,17,17
00540.jpg,17,17
00541.jpg,17,17
00542.jpg,17,17
00543.jpg,17,17
00544.jpg,17,17
00545.jpg,17,17
00546.jpg,17,17
00547.jpg,17,17
00548.jpg,17,17
00549.jpg,17,17
00550.jpg,17,17
00551.jpg,17,17
00552.jpg,17,17
00553.jpg,17,17
00554.jpg,17,17
00555.jpg,17,17
00556.jpg,17,17
00557.jpg,17,17
00558.jpg,17,17
00559.jpg,17,17
00560.jpg,17,17
00561.jpg,17,17
00562.jpg,17,17
00563.jpg,17,17
00564.jpg,17,17
00565.jpg,17,17
00566.jpg,17,17
00567.jpg,17,2
00568.jpg,0,0
00569.jpg,0,0
00570.jpg,0,0
00571.jpg,0,0
00572.jpg,0,0
00573.jpg,0,0
00574.jpg,13,0
00575.jpg,14,0
00576.jpg,0,0
00577.jpg,0,0
00578.jpg,0,0
00579.jpg,0,0
00580.jpg,0,0
00581.jpg,0,0
00582.jpg,0,0
00583.jpg,0,0
00584.jpg,0,0
00585.jpg,0,0
00586.jpg,0,0
00587.jpg,0,0
00588.jpg,0,0
00589.jpg,0,0
00590.jpg,0,0
00591.jpg,0,0
00592.jpg,0,0
00593.jpg,0,0
00594.jpg,0,0
00595.jpg,0,0
00596.jpg,0,0
00597.jpg,0,0
00598.jpg,0,0
00599.jpg,0,0
00600.jpg,0,0
00601.jpg,0,0
00602.jpg,0,0
00603.jpg,0,0
00604.jpg,0,0
00605.jpg,0,0
00606.jpg,0,0
00607.jpg,0,0
00608.jpg,0,0
00609.jpg,0,0
00610.jpg,0,0
00611.jpg,0,0
00612.jpg,0,0
00613.jpg,0,0
00614.jpg,0,0
00615.jpg,0,0
00616.jpg,0,0
00617.jpg,0,0
00618.jpg,0,0
00619.jpg,0,0
00620.jpg,0,0
00621.jpg,0,0
00622.jpg,0,0
00623.jpg,0,0
00624.jpg,0,2
00625.jpg,17,17
00626.jpg,17,17
00627.jpg,17,17
00628.jpg,17,0
00629.jpg,17,0
00630.jpg,17,0
00631.jpg,17,0
00632.jpg,17,17
00633.jpg,17,17
00634.jpg,0,16
00635.jpg,0,0
00636.jpg,0,0
00637.jpg,0,0
00638.jpg,0,0
00639.jpg,0,0
00640.jpg,0,0
00641.jpg,1,6
00642.jpg,1,14
00643.jpg,1,0
00644.jpg,1,0
00645.jpg,1,0
00646.jpg,1,0
00647.jpg,1,0
00648.jpg,1,0
00649.jpg,14,15
00650.jpg,17,17
00651.jpg,17,17
00652.jpg,17,17
00653.jpg,17,17
00654.jpg,17,17
00655.jpg,17,17
00656.jpg,17,17
00657.jpg,17,17
00658.jpg,17,17
00659.jpg,17,17
00660.jpg,17,17
00661.jpg,17,17
00662.jpg,17,17
00663.jpg,17,17
00664.jpg,17,17
00665.jpg,17,17
00666.jpg,17,17
00667.jpg,17,17
00668.jpg,17,17
00669.jpg,17,17
00670.jpg,17,17
00671.jpg,17,17
00672.jpg,17,17
00673.jpg,17,17
00674.jpg,17,17
00675.jpg,17,17
00676.jpg,17,17
00677.jpg,17,17
00678.jpg,17,17
00679.jpg,17,17
00680.jpg,17,17
00681.jpg,17,17
00682.jpg,16,11
00683.jpg,4,0
00684.jpg,0,0
00685.jpg,0,0
00686.jpg,0,0
00687.jpg,0,0
00688.jpg,2,0
00689.jpg,4,0
00690.jpg,0,0
00691.jpg,0,0
00692.jpg,0,0
00693.jpg,0,0
00694.jpg,0,0
00695.jpg,4,0
00696.jpg,17,0
00697.jpg,0,0
00698.jpg,0,0
00699.jpg,0,0
00700.jpg,0,0
00701.jpg,0,0
00702.jpg,0,0
00703.jpg,0,0
00704.jpg,0,0
00705.jpg,0,0
00706.jpg,0,0
00707.jpg,0,0
00708.jpg,0,0
00709.jpg,0,0
00710.jpg,0,0
00711.jpg,0,0
00712.jpg,0,0
00713.jpg,0,0
00714.jpg,0,0
00715.jpg,0,0
00716.jpg,0,0
00717.jpg,0,0
00718.jpg,0,0
00719.jpg,0,0
00720.jpg,0,0
00721.jpg,0,0
00722.jpg,0,0
00723.jpg,0,0
00724.jpg,0,0
00725.jpg,0,0
00726.jpg,0,0
00727.jpg,0,0
00728.jpg,0,0
00729.jpg,0,0
00730.jpg,0,0
00731.jpg,0,0
00732.jpg,0,0
00733.jpg,0,0
00734.jpg,0,0
00735.jpg,0,0
00736.jpg,0,0
00737.jpg,0,0
00738.jpg,0,0
00739.jpg,0,0
00740.jpg,0,0
00741.jpg,0,3
00742.jpg,0,4
00743.jpg,0,5
00744.jpg,0,5
00745.jpg,0,5
00746.jpg,0,6
00747.jpg,0,6
00748.jpg,0,6
00749.jpg,0,6
00750.jpg,0,6
00751.jpg,0,4
00752.jpg,0,4
00753.jpg,0,0
00754.jpg,0,0
00755.jpg,0,0
00756.jpg,0,0
00757.jpg,0,0
00758.jpg,0,1
00759.jpg,17,17
00760.jpg,17,17
00761.jpg,17,17
00762.jpg,17,17
00763.jpg,17,17
00764.jpg,17,17
00765.jpg,17,17
00766.jpg,17,17
00767.jpg,17,17
00768.jpg,17,17
00769.jpg,17,17
00770.jpg,17,17
00771.jpg,17,17
00772.jpg,17,17
00773.jpg,17,17
00774.jpg,17,17
00775.jpg,17,17
00776.jpg,17,17
00777.jpg,17,17
00778.jpg,17,17
00779.jpg,17,17
00780.jpg,17,17
00781.jpg,17,17
00782.jpg,17,17
00783.jpg,17,17
00784.jpg,17,17
00785.jpg,17,17
00786.jpg,17,17
00787.jpg,17,17
00788.jpg,17,17
00789.jpg,17,17
00790.jpg,17,17
00791.jpg,17,17
00792.jpg,17,17
00793.jpg,17,17
00794.jpg,17,17
00795.jpg,17,17
00796.jpg,17,17
00797.jpg,17,17
00798.jpg,17,17
00799.jpg,17,17
00800.jpg,17,17
00801.jpg,17,17
00802.jpg,0,0
00803.jpg,0,0
00804.jpg,0,0
00805.jpg,0,0
00806.jpg,0,0
00807.jpg,6,0
00808.jpg,17,0
00809.jpg,0,0
00810.jpg,0,0
00811.jpg,0,0
00812.jpg,0,0
00813.jpg,0,0
00814.jpg,0,0
00815.jpg,0,0
00816.jpg,0,0
00817.jpg,0,0
00818.jpg,16,0
00819.jpg,0,0
00820.jpg,0,0
00821.jpg,0,0
00822.jpg,0,0
00823.jpg,0,0
00824.jpg,0,0
00825.jpg,0,0
00826.jpg,0,0
00827.jpg,0,0
00828.jpg,0,0
00829.jpg,0,0
00830.jpg,0,0
00831.jpg,0,0
00832.jpg,0,0
00833.jpg,0,0
00834.jpg,0,0
00835.jpg,0,0
00836.jpg,0,0
00837.jpg,0,0
00838.jpg,0,0
00839.jpg,0,0
00840.jpg,0,0
00841.jpg,0,0
00842.jpg,0,0
00843.jpg,0,0
00844.jpg,0,0
00845.jpg,0,0
00846.jpg,0,0
00847.jpg,0,0
00848.jpg,0,0
00849.jpg,0,0
00850.jpg,0,0
00851.jpg,0,0
00852.jpg,0,0
00853.jpg,0,0
00854.jpg,0,0
00855.jpg,0,0
00856.jpg,0,0
00857.jpg,0,0
00858.jpg,0,0
00859.jpg,0,0
00860.jpg,0,0
00861.jpg,0,0
00862.jpg,0,0
00863.jpg,0,0
00864.jpg,0,0
00865.jpg,0,0
00866.jpg,9,0
00867.jpg,9,0
00868.jpg,9,0
00869.jpg,8,0
00870.jpg,8,0
00871.jpg,0,0
00872.jpg,0,0
00873.jpg,0,0
00874.jpg,0,0
00875.jpg,0,0
00876.jpg,8,8
00877.jpg,17,17
00878.jpg,17,17
00879.jpg,17,17
00880.jpg,17,17
00881.jpg,17,17
00882.jpg,17,17
00883.jpg,17,17
00884.jpg,17,17
00885.jpg,17,17
00886.jpg,17,17
00887.jpg,17,17
00888.jpg,17,17
00889.jpg,17,17
00890.jpg,17,17
00891.jpg,17,17
00892.jpg,17,17
00893.jpg,17,17
00894.jpg,17,17
00895.jpg,17,17
00896.jpg,17,17
00897.jpg,17,17
00898.jpg,17,17
00899.jpg,17,17
00900.jpg,17,17
00901.jpg,17,17
00902.jpg,17,17
00903.jpg,17,17
00904.jpg,17,17
00905.jpg,17,17
00906.jpg,17,17
00907.jpg,17,17
00908.jpg,17,17
00909.jpg,17,17
00910.jpg,17,17
00911.jpg,17,17
00912.jpg,17,17
00913.jpg,17,17
00914.jpg,17,17
00915.jpg,17,17
00916.jpg,17,17
00917.jpg,17,17
00918.jpg,17,17
00919.jpg,14,6
00920.jpg,0,0
00921.jpg,0,0
00922.jpg,0,0
00923.jpg,0,0
00924.jpg,6,0
00925.jpg,0,0
00926.jpg,0,0
00927.jpg,0,0
00928.jpg,0,0
00929.jpg,0,0
00930.jpg,0,0
00931.jpg,0,0
00932.jpg,0,0
00933.jpg,0,0
00934.jpg,0,0
00935.jpg,0,0
00936.jpg,0,0
00937.jpg,0,0
00938.jpg,0,0
00939.jpg,0,0
00940.jpg,0,0
00941.jpg,0,0
00942.jpg,0,0
00943.jpg,0,0
00944.jpg,0,0
00945.jpg,0,0
00946.jpg,0,0
00947.jpg,0,0
00948.jpg,0,0
00949.jpg,0,0
00950.jpg,0,0
00951.jpg,0,0
00952.jpg,0,0
00953.jpg,0,0
00954.jpg,0,0
00955.jpg,0,0
00956.jpg,0,0
00957.jpg,0,0
00958.jpg,0,0
00959.jpg,0,0
00960.jpg,0,0
00961.jpg,0,0
00962.jpg,0,0
00963.jpg,0,0
00964.jpg,0,0
00965.jpg,0,0
00966.jpg,0,0
00967.jpg,0,0
00968.jpg,0,0
00969.jpg,0,0
00970.jpg,0,0
00971.jpg,0,0
00972.jpg,0,0
00973.jpg,0,0
00974.jpg,0,0
00975.jpg,0,4
00976.jpg,0,4
00977.jpg,0,4
00978.jpg,0,4
00979.jpg,0,4
00980.jpg,0,5
00981.jpg,0,5
00982.jpg,0,5
00983.jpg,0,4
00984.jpg,0,0
00985.jpg,0,0
00986.jpg,1,2
00987.jpg,13,12
00988.jpg,17,17
00989.jpg,17,17
00990.jpg,17,17
00991.jpg,17,17
00992.jpg,17,17
00993.jpg,17,17
00994.jpg,17,17
00995.jpg,17,17
00996.jpg,17,17
00997.jpg,17,17
00998.jpg,17,17
00999.jpg,17,17
01000.jpg,17,17
01001.jpg,17,17
01002.jpg,17,17
01003.jpg,17,17
01004.jpg,17,17
01005.jpg,17,17
01006.jpg,17,17
01007.jpg,17,17
01008.jpg,17,17
01009.jpg,17,17
01010.jpg,17,17
01011.jpg,17,17
01012.jpg,17,17
01013.jpg,17,17
01014.jpg,17,17
01015.jpg,17,17
01016.jpg,17,17
01017.jpg,17,17
01018.jpg,17,17
01019.jpg,17,17
01020.jpg,17,17
01021.jpg,17,17
01022.jpg,17,17
01023.jpg,17,17
01024.jpg,17,17
01025.jpg,17,17
01026.jpg,17,17
01027.jpg,17,17
01028.jpg,17,17
01029.jpg,17,17
01030.jpg,17,17
01031.jpg,16,17
01032.jpg,10,17
01033.jpg,13,17
01034.jpg,17,17
01035.jpg,0,0
01036.jpg,0,0
01037.jpg,0,0
01038.jpg,0,0
01039.jpg,0,10
01040.jpg,0,12
01041.jpg,0,0
01042.jpg,0,0
01043.jpg,0,0
01044.jpg,0,0
01045.jpg,0,0
01046.jpg,0,0
01047.jpg,0,0
01048.jpg,0,0
01049.jpg,0,0
01050.jpg,0,0
01051.jpg,0,0
01052.jpg,0,0
01053.jpg,0,0
01054.jpg,0,0
01055.jpg,0,0
01056.jpg,0,0
01057.jpg,0,0
01058.jpg,0,0
01059.jpg,0,0
01060.jpg,0,0
01061.jpg,0,0
01062.jpg,0,0
01063.jpg,0,0
01064.jpg,0,0
01065.jpg,0,0
01066.jpg,0,0
01067.jpg,0,0
01068.jpg,0,0
01069.jpg,0,0
01070.jpg,0,0
01071.jpg,0,0
01072.jpg,0,0
01073.jpg,0,0
01074.jpg,0,0
01075.jpg,0,0
01076.jpg,0,0
01077.jpg,0,0
01078.jpg,0,0
01079.jpg,0,0
01080.jpg,0,0
01081.jpg,0,0
01082.jpg,0,0
01083.jpg,0,0
01084.jpg,0,0
01085.jpg,0,0
01086.jpg,0,0
01087.jpg,0,0
01088.jpg,9,0
01089.jpg,9,0
01090.jpg,9,0
01091.jpg,9,0
01092.jpg,9,0
01093.jpg,0,0
01094.jpg,0,0
01095.jpg,0,0
01096.jpg,0,0
01097.jpg,0,0
01098.jpg,0,0
01099.jpg,0,0
01100.jpg,2,0
01101.jpg,6,0
01102.jpg,0,0
01103.jpg,0,0
01104.jpg,0,0
01105.jpg,0,0
01106.jpg,14,14
01107.jpg,17,17
01108.jpg,17,17
01109.jpg,17,17
01110.jpg,17,17
01111.jpg,17,17
01112.jpg,17,17
01113.jpg,17,17
01114.jpg,17,17
01115.jpg,17,17
01116.jpg,17,17
01117.jpg,17,17
01118.jpg,17,17
01119.jpg,17,17
01120.jpg,17,17
01121.jpg,17,17
01122.jpg,17,17
01123.jpg,17,17
01124.jpg,17,17
01125.jpg,17,17
01126.jpg,17,17
01127.jpg,17,17
01128.jpg,17,17
01129.jpg,17,17
01130.jpg,17,17
01131.jpg,17,17
01132.jpg,17,17
01133.jpg,17,17
01134.jpg,17,17
01135.jpg,17,17
01136.jpg,17,17
01137.jpg,17,17
01138.jpg,17,17
01139.jpg,17,17
01140.jpg,17,17
01141.jpg,17,17
01142.jpg,17,17
01143.jpg,17,17
01144.jpg,17,17
01145.jpg,17,17
01146.jpg,17,17
01147.jpg,17,17
01148.jpg,17,17
01149.jpg,17,17
01150.jpg,0,0
01151.jpg,0,0
01152.jpg,0,0
01153.jpg,0,0
01154.jpg,0,0
01155.jpg,0,0
01156.jpg,0,0
01157.jpg,0,0
01158.jpg,0,0
01159.jpg,0,0
01160.jpg,0,0
01161.jpg,0,0
01162.jpg,0,0
01163.jpg,0,0
01164.jpg,0,0
01165.jpg,0,0
01166.jpg,0,0
01167.jpg,0,0
01168.jpg,0,0
01169.jpg,0,0
01170.jpg,0,0
01171.jpg,0,0
01172.jpg,0,0
01173.jpg,0,0
01174.jpg,0,0
01175.jpg,0,0
01176.jpg,0,0
01177.jpg,0,0
01178.jpg,0,0
01179.jpg,0,0
01180.jpg,0,0
01181.jpg,0,0
01182.jpg,0,0
01183.jpg,0,0
01184.jpg,0,0
01185.jpg,0,0
01186.jpg,0,0
01187.jpg,0,0
01188.jpg,0,0
01189.jpg,0,0
01190.jpg,0,0
01191.jpg,0,0
01192.jpg,0,0
01193.jpg,0,0
01194.jpg,0,0
01195.jpg,0,0
01196.jpg,0,0
