filename,left_speed,right_speed
00578.jpg,-25,25
00579.jpg,-25,25
00580.jpg,-25,25
00581.jpg,0,0
00582.jpg,0,0
00583.jpg,0,0
00584.jpg,0,0
00585.jpg,0,0
00586.jpg,0,0
00587.jpg,0,0
00588.jpg,0,0
00589.jpg,0,0
00590.jpg,25,-25
00591.jpg,25,-25
00592.jpg,0,0
00593.jpg,0,0
00594.jpg,0,0
00595.jpg,0,0
00596.jpg,0,0
00597.jpg,0,0
00598.jpg,0,0
00599.jpg,0,0
00600.jpg,0,0
00601.jpg,0,0
00602.jpg,0,0
00603.jpg,0,0
00604.jpg,0,0
00605.jpg,3,0
00606.jpg,17,0
00607.jpg,25,25
00608.jpg,25,25
00609.jpg,25,25
00610.jpg,-11,25
00611.jpg,-14,25
00612.jpg,-16,25
00613.jpg,0,25
00614.jpg,0,0
00615.jpg,0,0
00616.jpg,0,0
00617.jpg,0,0
00618.jpg,0,0
00619.jpg,0,0
00620.jpg,0,0
00621.jpg,0,0
00622.jpg,0,0
00623.jpg,0,0
00624.jpg,0,0
00625.jpg,12,0
00626.jpg,12,0
00627.jpg,12,-2
00628.jpg,12,-14
00629.jpg,12,-17
00630.jpg,12,-18
00631.jpg,12,-18
00632.jpg,12,-18
00633.jpg,12,-18
00634.jpg,12,-18
00635.jpg,0,0
00636.jpg,0,0
00637.jpg,0,0
00638.jpg,0,0
00639.jpg,0,0
00640.jpg,0,0
00641.jpg,0,0
00642.jpg,0,0
00643.jpg,0,0
00644.jpg,-10,9
00645.jpg,-10,9
00646.jpg,-10,9
00647.jpg,-10,9
00648.jpg,-3,9
00649.jpg,14,9
00650.jpg,17,9
00651.jpg,17,9
00652.jpg,17,9
00653.jpg,17,8
00654.jpg,17,8
00655.jpg,17,8
00656.jpg,17,8
00657.jpg,17,9
00658.jpg,15,9
00659.jpg,11,13
00660.jpg,14,15
00661.jpg,14,17
00662.jpg,11,20
00663.jpg,11,25
00664.jpg,11,25
00665.jpg,12,25
00666.jpg,12,25
00667.jpg,16,25
00668.jpg,18,25
00669.jpg,18,25
00670.jpg,20,25
00671.jpg,20,25
00672.jpg,20,25
00673.jpg,20,25
00674.jpg,20,25
00675.jpg,24,25
00676.jpg,25,25
00677.jpg,0,0
00678.jpg,0,0
00679.jpg,0,0
00680.jpg,0,0
00681.jpg,0,0
00682.jpg,0,0
00683.jpg,0,0
00684.jpg,0,0
00685.jpg,0,0
00686.jpg,0,0
00687.jpg,8,0
00688.jpg,8,0
00689.jpg,8,0
00690.jpg,8,0
00691.jpg,8,0
00692.jpg,8,6
00693.jpg,7,14
00694.jpg,4,16
00695.jpg,5,16
00696.jpg,5,16
00697.jpg,5,16
00698.jpg,5,16
00699.jpg,5,16
00700.jpg,10,16
00701.jpg,12,16
00702.jpg,12,16
00703.jpg,12,16
00704.jpg,12,16
00705.jpg,12,16
00706.jpg,12,16
00707.jpg,12,16
00708.jpg,14,16
00709.jpg,15,15
00710.jpg,15,15
00711.jpg,16,12
00712.jpg,16,10
00713.jpg,16,8
00714.jpg,16,6
00715.jpg,16,6
00716.jpg,16,5
00717.jpg,16,5
00718.jpg,16,4
00719.jpg,17,4
00720.jpg,17,4
00721.jpg,17,6
00722.jpg,17,13
00723.jpg,17,18
00724.jpg,17,22
00725.jpg,9,25
00726.jpg,8,25
00727.jpg,6,25
00728.jpg,0,25
00729.jpg,0,25
00730.jpg,0,25
00731.jpg,0,25
00732.jpg,22,16
00733.jpg,25,0
00734.jpg,25,0
00735.jpg,25,0
00736.jpg,25,0
00737.jpg,25,0
00738.jpg,25,0
00739.jpg,25,11
00740.jpg,0,25
00741.jpg,0,25
00742.jpg,0,25
00743.jpg,0,25
00744.jpg,0,25
00745.jpg,0,25
00746.jpg,0,25
00747.jpg,0,25
00748.jpg,0,25
00749.jpg,0,25
00750.jpg,0,25
00751.jpg,5,0
00752.jpg,25,0
00753.jpg,25,0
00754.jpg,25,0
00755.jpg,25,0
00756.jpg,25,0
00757.jpg,25,0
00758.jpg,25,0
00759.jpg,25,0
00760.jpg,25,0
00761.jpg,25,0
00762.jpg,25,0
00763.jpg,25,0
00764.jpg,25,0
00765.jpg,25,0
00766.jpg,25,-4
00767.jpg,25,-24
00768.jpg,25,-25
00769.jpg,25,-25
00770.jpg,24,-25
00771.jpg,16,-23
00772.jpg,25,-25
00773.jpg,25,-25
00774.jpg,25,-25
00775.jpg,25,-25
00776.jpg,25,-24
00777.jpg,25,-24
00778.jpg,24,-24
00779.jpg,0,0
00780.jpg,0,0
00781.jpg,0,0
00782.jpg,0,0
00783.jpg,0,0
00784.jpg,0,0
00785.jpg,0,0
00786.jpg,0,0
00787.jpg,0,0
00788.jpg,0,0
00789.jpg,25,25
00790.jpg,25,25
00791.jpg,25,25
00792.jpg,25,25
00793.jpg,25,25
00794.jpg,25,25
00795.jpg,25,25
00796.jpg,25,25
00797.jpg,25,25
00798.jpg,25,25
00799.jpg,25,25
00800.jpg,25,25
00801.jpg,25,25
00802.jpg,25,25
00803.jpg,25,25
00804.jpg,25,25
00805.jpg,25,25
00806.jpg,0,-4
00807.jpg,0,0
00808.jpg,0,0
00809.jpg,0,0
00810.jpg,0,0
00811.jpg,0,0
00812.jpg,0,0
00813.jpg,0,0
00814.jpg,25,25
00815.jpg,25,25
00816.jpg,25,25
00817.jpg,25,25
00818.jpg,25,25
00819.jpg,25,25
00820.jpg,25,25
00821.jpg,25,25
00822.jpg,25,25
00823.jpg,25,25
00824.jpg,25,25
00825.jpg,17,25
00826.jpg,0,25
00827.jpg,-15,25
00828.jpg,-25,25
00829.jpg,-25,25
00830.jpg,-25,25
00831.jpg,-25,25
00832.jpg,-25,25
00833.jpg,-25,25
00834.jpg,-25,25
00835.jpg,-25,25
00836.jpg,-25,25
00837.jpg,-25,25
00838.jpg,-25,25
00839.jpg,0,4
00840.jpg,0,0
00841.jpg,0,0
00842.jpg,0,0
00843.jpg,0,0
00844.jpg,0,0
00845.jpg,0,0
00846.jpg,0,0
00847.jpg,0,0
00848.jpg,0,0
00849.jpg,7,25
00850.jpg,12,25
00851.jpg,12,25
00852.jpg,12,25
00853.jpg,12,25
00854.jpg,12,25
00855.jpg,12,25
00856.jpg,12,25
00857.jpg,5,3
00858.jpg,0,0
00859.jpg,0,0
00860.jpg,0,0
00861.jpg,0,0
00862.jpg,0,0
00863.jpg,0,0
00864.jpg,0,0
00865.jpg,0,0
00866.jpg,0,0
00867.jpg,10,0
00868.jpg,10,0
00869.jpg,10,0
00870.jpg,10,0
00871.jpg,10,0
00872.jpg,10,0
00873.jpg,10,0
00874.jpg,8,0
00875.jpg,0,0
00876.jpg,0,0
00877.jpg,0,0
00878.jpg,0,0
00879.jpg,0,0
00880.jpg,0,0
00881.jpg,0,0
00882.jpg,0,0
00883.jpg,0,0
00884.jpg,0,0
00885.jpg,0,0
00886.jpg,12,3
00887.jpg,17,9
00888.jpg,18,11
00889.jpg,18,11
00890.jpg,18,12
00891.jpg,18,13
00892.jpg,18,14
00893.jpg,18,14
00894.jpg,18,14
00895.jpg,18,14
00896.jpg,18,14
00897.jpg,18,14
00898.jpg,18,14
00899.jpg,18,14
00900.jpg,18,14
00901.jpg,18,14
00902.jpg,18,14
00903.jpg,18,14
00904.jpg,18,14
00905.jpg,18,14
00906.jpg,18,13
00907.jpg,18,13
00908.jpg,0,-6
00909.jpg,0,0
00910.jpg,0,0
00911.jpg,0,0
00912.jpg,0,0
00913.jpg,0,0
00914.jpg,16,0
00915.jpg,16,0
00916.jpg,16,0
00917.jpg,16,10
00918.jpg,12,19
00919.jpg,12,22
00920.jpg,12,22
00921.jpg,12,22
00922.jpg,12,22
00923.jpg,12,22
00924.jpg,12,22
00925.jpg,12,22
00926.jpg,12,22
00927.jpg,12,22
00928.jpg,12,22
00929.jpg,12,22
00930.jpg,2,25
00931.jpg,-2,25
00932.jpg,-3,25
00933.jpg,-25,25
00934.jpg,-25,25
00935.jpg,-25,25
00936.jpg,0,0
00937.jpg,0,0
00938.jpg,0,0
00939.jpg,0,0
00940.jpg,0,0
00941.jpg,0,0
00942.jpg,0,0
00943.jpg,0,0
00944.jpg,0,0
00945.jpg,0,0
00946.jpg,0,0
