filename,left_speed,right_speed
00262.jpg,44,47
00263.jpg,42,47
00264.jpg,28,24
00265.jpg,22,0
00266.jpg,-1,0
00267.jpg,-1,0
00268.jpg,-1,0
00269.jpg,-1,0
00270.jpg,-1,0
00271.jpg,-1,0
00272.jpg,-1,0
00273.jpg,-1,0
00274.jpg,-1,1
00275.jpg,-1,0
00276.jpg,-1,1
00277.jpg,-1,1
00278.jpg,-1,1
00279.jpg,-1,1
00280.jpg,-1,1
00281.jpg,-1,1
00282.jpg,-1,1
00283.jpg,-1,1
00284.jpg,-1,1
00285.jpg,-1,1
00286.jpg,-1,1
00287.jpg,-1,1
00288.jpg,-1,1
00289.jpg,-1,1
00290.jpg,-1,1
00291.jpg,-1,7
00292.jpg,0,10
00293.jpg,5,12
00294.jpg,5,17
00295.jpg,11,21
00296.jpg,14,21
00297.jpg,16,31
00298.jpg,19,34
00299.jpg,19,34
00300.jpg,19,34
00301.jpg,21,34
00302.jpg,21,34
00303.jpg,21,34
00304.jpg,28,34
00305.jpg,28,28
00306.jpg,28,20
00307.jpg,30,19
00308.jpg,30,19
00309.jpg,30,19
00310.jpg,30,17
00311.jpg,34,13
00312.jpg,34,13
00313.jpg,34,16
00314.jpg,34,19
00315.jpg,34,24
00316.jpg,34,27
00317.jpg,34,27
00318.jpg,34,30
00319.jpg,31,33
00320.jpg,29,36
00321.jpg,29,36
00322.jpg,29,39
00323.jpg,29,41
00324.jpg,29,41
00325.jpg,29,41
00326.jpg,29,44
00327.jpg,29,46
00328.jpg,26,47
00329.jpg,26,47
00330.jpg,29,42
00331.jpg,29,41
00332.jpg,33,41
00333.jpg,33,42
00334.jpg,36,42
00335.jpg,41,42
00336.jpg,44,42
00337.jpg,48,37
00338.jpg,48,37
00339.jpg,48,40
00340.jpg,48,40
00341.jpg,48,40
00342.jpg,50,40
00343.jpg,50,40
00344.jpg,50,40
00345.jpg,48,47
00346.jpg,47,47
00347.jpg,47,47
00348.jpg,47,47
00349.jpg,47,51
00350.jpg,45,51
00351.jpg,45,56
00352.jpg,45,61
00353.jpg,45,61
00354.jpg,45,63
00355.jpg,45,63
00356.jpg,45,63
00357.jpg,46,63
00358.jpg,48,63
00359.jpg,51,63
00360.jpg,51,63
00361.jpg,51,63
00362.jpg,51,63
00363.jpg,51,63
00364.jpg,53,62
00365.jpg,53,59
00366.jpg,53,57
00367.jpg,53,60
00368.jpg,53,64
00369.jpg,53,64
00370.jpg,55,56
00371.jpg,55,53
00372.jpg,58,53
00373.jpg,58,53
00374.jpg,58,53
00375.jpg,58,57
00376.jpg,58,57
00377.jpg,58,57
00378.jpg,58,57
00379.jpg,58,57
00380.jpg,61,57
00381.jpg,61,57
00382.jpg,61,57
00383.jpg,61,57
00384.jpg,65,57
00385.jpg,65,57
00386.jpg,60,57
00387.jpg,58,57
00388.jpg,58,60
00389.jpg,58,63
00390.jpg,58,63
00391.jpg,58,63
00392.jpg,58,65
00393.jpg,58,65
00394.jpg,60,65
00395.jpg,60,60
00396.jpg,65,60
00397.jpg,65,60
00398.jpg,65,60
00399.jpg,65,60
00400.jpg,68,60
00401.jpg,67,57
00402.jpg,67,57
00403.jpg,67,53
00404.jpg,65,54
00405.jpg,65,56
00406.jpg,65,56
00407.jpg,65,56
00408.jpg,65,56
00409.jpg,63,56
00410.jpg,63,56
00411.jpg,63,56
00412.jpg,63,56
00413.jpg,63,56
00414.jpg,63,56
00415.jpg,63,56
00416.jpg,63,56
00417.jpg,62,56
00418.jpg,62,59
00419.jpg,62,59
00420.jpg,62,59
00421.jpg,62,61
00422.jpg,62,61
00423.jpg,62,61
00424.jpg,62,61
00425.jpg,62,61
00426.jpg,62,61
00427.jpg,62,61
00428.jpg,62,60
00429.jpg,62,60
00430.jpg,62,60
00431.jpg,62,57
00432.jpg,62,55
00433.jpg,62,55
00434.jpg,62,55
00435.jpg,62,55
00436.jpg,62,55
00437.jpg,62,55
00438.jpg,62,56
00439.jpg,62,56
00440.jpg,62,56
00441.jpg,62,56
00442.jpg,62,56
00443.jpg,62,56
00444.jpg,62,56
00445.jpg,62,56
00446.jpg,62,56
00447.jpg,62,56
00448.jpg,62,56
00449.jpg,62,57
00450.jpg,62,57
00451.jpg,62,57
00452.jpg,62,57
00453.jpg,20,13
00454.jpg,-2,0
00455.jpg,-2,0
00456.jpg,-2,0
00457.jpg,-2,0
00458.jpg,-2,0
00459.jpg,-2,0
00460.jpg,-2,0
00461.jpg,-2,0
00462.jpg,-2,0
00463.jpg,-1,0
00464.jpg,-1,0
00465.jpg,-1,0
00466.jpg,-1,0
00467.jpg,-1,0
00468.jpg,-1,0
00469.jpg,-1,0
00470.jpg,-1,0
00471.jpg,-1,4
00472.jpg,-1,4
00473.jpg,-1,3
00474.jpg,-1,3
00475.jpg,-1,7
00476.jpg,5,11
00477.jpg,10,14
00478.jpg,13,16
00479.jpg,15,23
00480.jpg,23,29
00481.jpg,24,33
00482.jpg,31,35
00483.jpg,34,44
00484.jpg,37,48
00485.jpg,42,51
00486.jpg,45,55
00487.jpg,52,62
00488.jpg,55,62
00489.jpg,62,62
00490.jpg,62,62
00491.jpg,64,67
00492.jpg,64,70
00493.jpg,68,69
00494.jpg,70,69
00495.jpg,73,67
00496.jpg,73,74
00497.jpg,77,77
00498.jpg,80,77
00499.jpg,80,79
00500.jpg,82,82
00501.jpg,82,82
00502.jpg,82,82
00503.jpg,86,82
00504.jpg,85,82
00505.jpg,86,82
00506.jpg,88,82
00507.jpg,88,82
00508.jpg,88,82
00509.jpg,88,85
00510.jpg,88,85
00511.jpg,88,88
00512.jpg,90,88
00513.jpg,93,87
00514.jpg,96,87
00515.jpg,96,85
00516.jpg,96,85
00517.jpg,98,85
00518.jpg,98,88
00519.jpg,100,90
00520.jpg,100,93
00521.jpg,100,100
00522.jpg,100,100
00523.jpg,100,100
00524.jpg,100,100
00525.jpg,100,100
00526.jpg,100,100
00527.jpg,100,100
00528.jpg,100,100
00529.jpg,100,100
00530.jpg,100,100
00531.jpg,100,100
00532.jpg,100,100
00533.jpg,100,100
00534.jpg,100,100
00535.jpg,100,100
00536.jpg,100,100
00537.jpg,100,100
00538.jpg,100,100
00539.jpg,100,100
00540.jpg,100,100
00541.jpg,100,100
00542.jpg,100,100
00543.jpg,100,100
00544.jpg,100,100
00545.jpg,100,100
00546.jpg,100,100
00547.jpg,100,100
00548.jpg,100,100
00549.jpg,100,100
00550.jpg,100,100
00551.jpg,100,100
00552.jpg,100,100
00553.jpg,100,100
00554.jpg,100,100
00555.jpg,100,100
00556.jpg,100,100
00557.jpg,100,100
00558.jpg,100,100
00559.jpg,100,100
00560.jpg,100,100
00561.jpg,100,100
00562.jpg,100,100
00563.jpg,100,100
00564.jpg,100,100
00565.jpg,100,100
00566.jpg,100,100
00567.jpg,100,100
00568.jpg,100,100
00569.jpg,100,100
00570.jpg,100,100
00571.jpg,100,100
00572.jpg,100,100
00573.jpg,100,100
00574.jpg,100,100
00575.jpg,100,100
00576.jpg,100,100
00577.jpg,100,100
00578.jpg,100,100
00579.jpg,100,100
00580.jpg,75,84
00581.jpg,49,43
00582.jpg,11,11
00583.jpg,-1,0
00584.jpg,-1,0
00585.jpg,-1,0
00586.jpg,-1,0
00587.jpg,-1,0
00588.jpg,-1,0
00589.jpg,-1,0
00590.jpg,-1,0
00591.jpg,-1,0
00592.jpg,-1,0
00593.jpg,-1,0
00594.jpg,-1,0
00595.jpg,-1,0
00596.jpg,-1,0
00597.jpg,-1,0
00598.jpg,-1,0
00599.jpg,-1,0
00600.jpg,-1,0
00601.jpg,-1,1
00602.jpg,-1,1
00603.jpg,-1,1
00604.jpg,9,15
00605.jpg,9,15
00606.jpg,9,15
00607.jpg,12,20
00608.jpg,17,24
00609.jpg,20,31
00610.jpg,23,34
00611.jpg,31,36
00612.jpg,45,48
00613.jpg,48,48
00614.jpg,57,46
00615.jpg,63,40
00616.jpg,63,34
00617.jpg,65,34
00618.jpg,65,31
00619.jpg,65,31
00620.jpg,65,41
00621.jpg,63,50
00622.jpg,54,53
00623.jpg,49,62
00624.jpg,46,62
00625.jpg,47,62
00626.jpg,50,62
00627.jpg,50,62
00628.jpg,44,68
00629.jpg,41,69
00630.jpg,57,69
00631.jpg,57,69
00632.jpg,60,69
00633.jpg,60,69
00634.jpg,60,68
00635.jpg,63,68
00636.jpg,65,66
00637.jpg,71,66
00638.jpg,74,66
00639.jpg,74,66
00640.jpg,77,70
00641.jpg,81,78
00642.jpg,95,91
00643.jpg,95,97
00644.jpg,100,100
00645.jpg,100,100
00646.jpg,100,100
00647.jpg,100,100
00648.jpg,100,100
00649.jpg,100,100
00650.jpg,100,100
00651.jpg,100,100
00652.jpg,100,100
00653.jpg,100,100
00654.jpg,100,100
00655.jpg,100,100
00656.jpg,100,100
00657.jpg,100,100
00658.jpg,100,100
00659.jpg,100,100
00660.jpg,100,100
00661.jpg,100,100
00662.jpg,100,100
00663.jpg,100,100
00664.jpg,100,100
00665.jpg,100,100
00666.jpg,100,100
00667.jpg,100,100
00668.jpg,100,100
00669.jpg,100,100
00670.jpg,100,100
00671.jpg,100,100
00672.jpg,100,100
00673.jpg,100,100
00674.jpg,100,100
00675.jpg,100,100
00676.jpg,99,100
00677.jpg,99,100
00678.jpg,96,100
00679.jpg,96,100
00680.jpg,87,100
00681.jpg,99,100
00682.jpg,99,100
00683.jpg,100,100
00684.jpg,100,100
00685.jpg,84,100
00686.jpg,84,100
00687.jpg,94,100
00688.jpg,100,100
00689.jpg,100,100
00690.jpg,70,100
00691.jpg,66,100
00692.jpg,89,100
00693.jpg,100,100
00694.jpg,100,100
00695.jpg,100,100
00696.jpg,100,100
00697.jpg,100,100
00698.jpg,100,100
00699.jpg,100,97
00700.jpg,100,83
00701.jpg,100,76
00702.jpg,100,78
00703.jpg,100,74
00704.jpg,100,74
00705.jpg,100,71
00706.jpg,100,55
00707.jpg,41,92
00708.jpg,52,86
00709.jpg,-1,0
00710.jpg,-1,0
00711.jpg,-1,0
00712.jpg,-1,0
00713.jpg,3,4
00714.jpg,31,25
00715.jpg,49,44
00716.jpg,49,48
00717.jpg,49,51
00718.jpg,49,51
00719.jpg,49,51
00720.jpg,46,51
00721.jpg,46,51
00722.jpg,51,51
00723.jpg,51,47
00724.jpg,56,38
00725.jpg,60,28
00726.jpg,60,24
00727.jpg,59,21
00728.jpg,59,21
00729.jpg,49,21
00730.jpg,35,0
00731.jpg,15,0
00732.jpg,11,0
00733.jpg,10,0
00734.jpg,-1,0
00735.jpg,-1,0
00736.jpg,-1,0
00737.jpg,-1,0
00738.jpg,-1,0
00739.jpg,-1,0
00740.jpg,-1,0
00741.jpg,-1,0
00742.jpg,-1,0
00743.jpg,-1,0
00744.jpg,-1,0
00745.jpg,-1,0
00746.jpg,-1,0
00747.jpg,-1,2
00748.jpg,-1,2
00749.jpg,-1,2
00750.jpg,-1,2
00751.jpg,0,4
00752.jpg,3,8
00753.jpg,13,12
00754.jpg,19,18
00755.jpg,23,23
00756.jpg,25,23
00757.jpg,25,23
00758.jpg,25,23
00759.jpg,36,26
00760.jpg,40,26
00761.jpg,40,29
00762.jpg,42,34
00763.jpg,42,34
00764.jpg,44,34
00765.jpg,47,34
00766.jpg,47,34
00767.jpg,47,31
00768.jpg,47,31
00769.jpg,47,31
00770.jpg,47,31
00771.jpg,47,31
00772.jpg,47,31
00773.jpg,41,36
00774.jpg,41,41
00775.jpg,41,42
00776.jpg,41,44
00777.jpg,41,51
00778.jpg,41,50
00779.jpg,41,50
00780.jpg,41,53
00781.jpg,41,53
00782.jpg,41,56
00783.jpg,41,56
00784.jpg,41,56
00785.jpg,41,56
00786.jpg,41,54
00787.jpg,45,51
00788.jpg,45,51
00789.jpg,45,51
00790.jpg,45,51
00791.jpg,45,51
00792.jpg,45,51
00793.jpg,45,51
00794.jpg,45,51
00795.jpg,45,52
00796.jpg,45,52
00797.jpg,45,52
00798.jpg,49,54
00799.jpg,51,57
00800.jpg,51,57
00801.jpg,51,57
00802.jpg,59,61
00803.jpg,59,61
00804.jpg,59,61
00805.jpg,59,64
00806.jpg,59,66
00807.jpg,59,66
00808.jpg,59,66
00809.jpg,59,66
00810.jpg,56,66
00811.jpg,53,66
00812.jpg,44,66
00813.jpg,51,66
00814.jpg,63,61
00815.jpg,65,59
00816.jpg,65,59
00817.jpg,68,59
00818.jpg,68,59
00819.jpg,68,59
00820.jpg,71,59
00821.jpg,71,55
00822.jpg,73,55
00823.jpg,73,53
00824.jpg,73,53
00825.jpg,64,59
00826.jpg,64,60
00827.jpg,64,60
00828.jpg,66,57
00829.jpg,66,57
00830.jpg,66,57
00831.jpg,67,56
00832.jpg,67,56
00833.jpg,67,56
00834.jpg,70,53
00835.jpg,69,52
00836.jpg,69,52
00837.jpg,69,52
00838.jpg,69,52
00839.jpg,69,52
00840.jpg,69,55
00841.jpg,69,55
00842.jpg,69,55
00843.jpg,69,57
00844.jpg,65,57
00845.jpg,65,60
00846.jpg,63,62
00847.jpg,58,63
00848.jpg,64,63
00849.jpg,64,63
00850.jpg,67,63
00851.jpg,69,62
00852.jpg,62,62
00853.jpg,58,63
00854.jpg,58,63
00855.jpg,60,63
00856.jpg,60,63
00857.jpg,61,63
00858.jpg,58,63
00859.jpg,48,65
00860.jpg,40,65
00861.jpg,43,67
00862.jpg,62,67
00863.jpg,67,67
00864.jpg,63,67
00865.jpg,45,67
00866.jpg,40,67
00867.jpg,60,67
00868.jpg,73,67
00869.jpg,73,66
00870.jpg,75,64
00871.jpg,75,64
00872.jpg,75,64
00873.jpg,75,64
00874.jpg,75,65
00875.jpg,75,64
00876.jpg,75,62
00877.jpg,75,60
00878.jpg,75,62
00879.jpg,75,62
00880.jpg,75,64
00881.jpg,74,64
00882.jpg,74,64
00883.jpg,72,64
00884.jpg,72,64
00885.jpg,72,64
00886.jpg,72,64
00887.jpg,72,65
00888.jpg,72,65
00889.jpg,72,67
00890.jpg,64,67
00891.jpg,53,70
00892.jpg,49,70
00893.jpg,47,71
00894.jpg,47,71
00895.jpg,47,71
00896.jpg,47,71
00897.jpg,29,71
00898.jpg,4,71
00899.jpg,46,60
00900.jpg,52,22
00901.jpg,-1,0
00902.jpg,-1,0
00903.jpg,-1,0
00904.jpg,-1,0
00905.jpg,-1,0
00906.jpg,3,0
00907.jpg,29,0
00908.jpg,52,0
00909.jpg,7,1
00910.jpg,0,1
00911.jpg,0,1
00912.jpg,0,3
00913.jpg,0,3
00914.jpg,0,3
00915.jpg,11,3
00916.jpg,34,24
00917.jpg,38,34
00918.jpg,40,36
00919.jpg,40,36
00920.jpg,36,36
00921.jpg,36,36
00922.jpg,33,34
00923.jpg,33,34
00924.jpg,0,6
00925.jpg,0,1
00926.jpg,0,1
00927.jpg,0,1
00928.jpg,0,1
00929.jpg,0,1
00930.jpg,0,1
00931.jpg,0,1
00932.jpg,0,1
00933.jpg,0,1
00934.jpg,0,1
00935.jpg,0,1
00936.jpg,0,1
00937.jpg,-1,2
00938.jpg,-1,2
00939.jpg,-1,2
00940.jpg,-1,2
00941.jpg,-1,2
00942.jpg,-1,2
00943.jpg,-1,6
00944.jpg,-1,11
00945.jpg,-1,16
00946.jpg,-1,23
00947.jpg,-1,27
00948.jpg,-1,30
00949.jpg,-1,34
00950.jpg,-1,37
00951.jpg,-1,41
00952.jpg,-1,41
00953.jpg,-1,41
00954.jpg,-1,41
00955.jpg,2,41
00956.jpg,6,41
00957.jpg,18,38
00958.jpg,18,38
00959.jpg,18,38
00960.jpg,18,38
00961.jpg,21,38
00962.jpg,21,38
00963.jpg,21,38
00964.jpg,21,38
00965.jpg,26,38
00966.jpg,29,38
00967.jpg,29,38
00968.jpg,29,38
00969.jpg,29,39
00970.jpg,29,39
00971.jpg,29,39
00972.jpg,29,39
00973.jpg,32,39
00974.jpg,32,39
00975.jpg,34,38
00976.jpg,35,38
00977.jpg,35,38
00978.jpg,37,38
00979.jpg,37,38
00980.jpg,37,38
00981.jpg,37,38
00982.jpg,37,38
00983.jpg,40,36
00984.jpg,40,36
00985.jpg,39,36
00986.jpg,39,36
00987.jpg,39,36
00988.jpg,39,36
00989.jpg,39,36
00990.jpg,39,36
00991.jpg,39,36
00992.jpg,39,36
00993.jpg,39,36
00994.jpg,39,36
00995.jpg,42,41
00996.jpg,42,44
00997.jpg,48,44
00998.jpg,51,48
00999.jpg,57,55
01000.jpg,60,57
01001.jpg,64,57
01002.jpg,67,62
01003.jpg,75,64
01004.jpg,75,67
01005.jpg,75,67
01006.jpg,78,67
01007.jpg,83,69
01008.jpg,88,74
01009.jpg,88,74
01010.jpg,88,74
01011.jpg,88,74
01012.jpg,88,74
01013.jpg,88,74
01014.jpg,88,74
01015.jpg,88,74
01016.jpg,88,77
01017.jpg,83,77
01018.jpg,64,77
01019.jpg,28,80
01020.jpg,13,77
01021.jpg,18,77
01022.jpg,25,77
01023.jpg,40,77
01024.jpg,40,77
01025.jpg,39,77
01026.jpg,39,77
01027.jpg,51,77
01028.jpg,55,77
01029.jpg,60,77
01030.jpg,62,75
01031.jpg,67,57
01032.jpg,70,36
01033.jpg,70,38
01034.jpg,70,28
01035.jpg,70,35
01036.jpg,70,35
01037.jpg,70,32
01038.jpg,70,20
01039.jpg,70,14
01040.jpg,62,25
01041.jpg,30,36
01042.jpg,-2,1
01043.jpg,-2,1
01044.jpg,-2,1
01045.jpg,0,1
01046.jpg,32,31
01047.jpg,38,41
01048.jpg,41,47
01049.jpg,41,49
01050.jpg,38,49
01051.jpg,36,55
01052.jpg,22,55
01053.jpg,19,55
01054.jpg,27,55
01055.jpg,34,55
01056.jpg,19,55
01057.jpg,11,55
01058.jpg,35,55
01059.jpg,35,55
01060.jpg,35,55
01061.jpg,36,55
01062.jpg,40,55
01063.jpg,51,55
01064.jpg,51,55
01065.jpg,57,55
01066.jpg,61,44
01067.jpg,64,38
01068.jpg,67,38
01069.jpg,67,38
01070.jpg,67,38
01071.jpg,66,38
01072.jpg,64,38
01073.jpg,64,38
01074.jpg,64,48
01075.jpg,62,48
01076.jpg,61,53
01077.jpg,61,53
01078.jpg,61,53
01079.jpg,61,53
01080.jpg,61,54
01081.jpg,61,54
01082.jpg,59,54
01083.jpg,59,54
01084.jpg,59,54
01085.jpg,59,54
01086.jpg,59,54
01087.jpg,59,54
01088.jpg,59,54
01089.jpg,59,54
01090.jpg,59,54
01091.jpg,59,54
01092.jpg,59,54
01093.jpg,59,54
01094.jpg,59,54
01095.jpg,59,54
01096.jpg,59,54
01097.jpg,59,54
01098.jpg,59,54
01099.jpg,58,54
01100.jpg,59,53
01101.jpg,59,53
01102.jpg,59,53
01103.jpg,59,39
01104.jpg,59,12
01105.jpg,59,10
01106.jpg,59,10
01107.jpg,59,10
01108.jpg,58,10
01109.jpg,28,0
01110.jpg,-1,0
01111.jpg,-1,0
01112.jpg,-1,0
01113.jpg,-1,1
01114.jpg,-1,1
01115.jpg,-1,1
01116.jpg,-1,1
01117.jpg,-1,1
01118.jpg,-1,1
01119.jpg,-1,1
01120.jpg,-1,1
01121.jpg,-1,1
01122.jpg,-1,1
01123.jpg,-1,1
01124.jpg,-1,1
01125.jpg,-1,1
01126.jpg,-1,1
01127.jpg,-1,1
01128.jpg,-1,1
01129.jpg,-1,1
01130.jpg,-1,1
01131.jpg,-1,1
01132.jpg,-1,1
01133.jpg,-1,1
01134.jpg,-1,2
01135.jpg,3,5
01136.jpg,10,13
01137.jpg,13,21
01138.jpg,20,31
01139.jpg,23,34
01140.jpg,30,38
01141.jpg,34,40
01142.jpg,37,40
01143.jpg,40,40
01144.jpg,46,40
01145.jpg,46,40
01146.jpg,48,40
01147.jpg,48,40
01148.jpg,45,40
01149.jpg,34,40
01150.jpg,31,40
01151.jpg,31,40
01152.jpg,32,41
01153.jpg,46,33
01154.jpg,49,10
01155.jpg,51,1
01156.jpg,37,1
01157.jpg,0,22
01158.jpg,0,35
01159.jpg,0,38
01160.jpg,0,38
01161.jpg,0,38
01162.jpg,0,38
01163.jpg,0,38
01164.jpg,0,20
01165.jpg,0,1
01166.jpg,0,1
01167.jpg,0,1
01168.jpg,0,22
01169.jpg,2,32
01170.jpg,1,32
01171.jpg,1,31
01172.jpg,1,1
01173.jpg,1,1
01174.jpg,1,1
01175.jpg,1,1
01176.jpg,1,31
01177.jpg,1,37
01178.jpg,4,23
01179.jpg,4,7
01180.jpg,4,18
01181.jpg,17,27
01182.jpg,25,29
01183.jpg,29,33
01184.jpg,34,33
01185.jpg,38,33
01186.jpg,41,33
01187.jpg,43,29
01188.jpg,44,26
01189.jpg,46,26
01190.jpg,46,24
01191.jpg,46,24
01192.jpg,49,24
01193.jpg,49,21
01194.jpg,49,21
01195.jpg,49,26
01196.jpg,52,37
01197.jpg,52,41
01198.jpg,55,47
01199.jpg,54,47
01200.jpg,54,49
01201.jpg,54,52
01202.jpg,30,61
01203.jpg,25,64
01204.jpg,22,67
01205.jpg,22,67
01206.jpg,22,69
01207.jpg,22,69
01208.jpg,22,69
01209.jpg,24,69
01210.jpg,46,62
01211.jpg,57,55
01212.jpg,57,54
01213.jpg,57,55
01214.jpg,58,57
01215.jpg,58,57
01216.jpg,58,57
01217.jpg,58,57
01218.jpg,58,57
01219.jpg,58,57
01220.jpg,58,57
01221.jpg,58,57
01222.jpg,58,57
01223.jpg,58,57
01224.jpg,58,57
01225.jpg,58,57
01226.jpg,58,58
01227.jpg,58,60
01228.jpg,59,60
01229.jpg,59,60
01230.jpg,59,60
01231.jpg,59,60
01232.jpg,61,62
01233.jpg,61,62
01234.jpg,70,65
01235.jpg,75,68
01236.jpg,75,68
01237.jpg,75,68
01238.jpg,75,68
01239.jpg,77,68
01240.jpg,77,68
01241.jpg,77,68
01242.jpg,77,65
01243.jpg,77,66
01244.jpg,77,66
01245.jpg,77,66
01246.jpg,77,66
01247.jpg,77,66
01248.jpg,77,66
01249.jpg,77,68
01250.jpg,77,71
