filename,left_speed,right_speed,session_id
00517.jpg,34,16,7
00518.jpg,5,-5,7
00519.jpg,5,-5,7
00520.jpg,20,30,7
00521.jpg,-5,5,7
00522.jpg,13,37,7
00523.jpg,10,40,7
00524.jpg,10,40,7
00525.jpg,9,41,7
00526.jpg,-5,5,7
00527.jpg,28,22,7
00528.jpg,5,-5,7
00529.jpg,5,-5,7
00530.jpg,5,-5,7
00531.jpg,5,-5,7
00532.jpg,5,-5,7
00533.jpg,5,-5,7
00534.jpg,5,-5,7
00535.jpg,5,-5,7
00536.jpg,35,15,7
00537.jpg,5,-5,7
00538.jpg,5,-5,7
00539.jpg,27,23,7
00540.jpg,5,-5,7
00541.jpg,21,29,7
00542.jpg,17,33,7
00543.jpg,-5,5,7
00544.jpg,12,37,7
00545.jpg,13,35,7
00546.jpg,17,33,7
00547.jpg,-5,5,7
00548.jpg,30,20,7
00549.jpg,5,-5,7
00550.jpg,38,12,7
00551.jpg,41,9,7
00552.jpg,41,9,7
00553.jpg,5,-5,7
00554.jpg,34,16,7
00555.jpg,29,21,7
00556.jpg,25,25,7
00557.jpg,21,27,7
00558.jpg,-5,5,7
00559.jpg,10,30,7
00560.jpg,8,30,7
00561.jpg,7,29,7
00562.jpg,-5,5,7
00563.jpg,17,26,7
00564.jpg,21,22,7
00565.jpg,23,17,7
00566.jpg,23,14,7
00567.jpg,5,-5,7
00568.jpg,5,-5,7
00569.jpg,5,-5,7
00570.jpg,20,8,7
00571.jpg,19,8,7
00572.jpg,17,8,7
00573.jpg,5,-5,7
00574.jpg,9,11,7
00575.jpg,-5,5,7
00576.jpg,-5,5,7
00577.jpg,-5,5,7
00578.jpg,-5,5,7
00579.jpg,-5,5,7
00580.jpg,3,5,7
00581.jpg,2,4,7
00582.jpg,-5,5,7
00583.jpg,6,7,7
00584.jpg,8,8,7
00585.jpg,-5,5,7
00586.jpg,-5,5,7
00587.jpg,-5,5,7
00588.jpg,-5,5,7
00589.jpg,-5,5,7
00590.jpg,-5,5,7
00591.jpg,-5,5,7
00592.jpg,-5,5,7
00593.jpg,-5,5,7
00594.jpg,-5,5,7
00595.jpg,-5,5,7
00596.jpg,-5,5,7
00597.jpg,-5,5,7
00598.jpg,-5,5,7
00599.jpg,-5,5,7
00600.jpg,-5,5,7
00601.jpg,-5,5,7
00602.jpg,-5,5,7
00603.jpg,5,-5,8
00604.jpg,5,-5,8
00605.jpg,5,-5,8
00606.jpg,5,-5,8
00607.jpg,5,-5,8
00608.jpg,30,20,8
00609.jpg,5,-5,8
00610.jpg,27,23,8
00611.jpg,5,-5,8
00612.jpg,5,-5,8
00613.jpg,5,-5,8
00614.jpg,5,-5,8
00615.jpg,18,32,8
00616.jpg,15,33,8
00617.jpg,-5,5,8
00618.jpg,-5,5,8
00619.jpg,13,33,8
00620.jpg,-5,5,8
00621.jpg,-5,5,8
00622.jpg,-5,5,8
00623.jpg,-5,5,8
00624.jpg,-5,5,8
00625.jpg,25,24,8
00626.jpg,5,-5,8
00627.jpg,5,-5,8
00628.jpg,5,-5,8
00629.jpg,5,-5,8
00630.jpg,5,-5,8
00631.jpg,5,-5,8
00632.jpg,5,-5,8
00633.jpg,28,21,8
00634.jpg,5,-5,8
00635.jpg,25,24,8
00636.jpg,21,26,8
00637.jpg,17,27,8
00638.jpg,16,27,8
00639.jpg,-5,5,8
00640.jpg,13,28,8
00641.jpg,14,27,8
00642.jpg,15,26,8
00643.jpg,16,26,8
00644.jpg,19,23,8
00645.jpg,23,19,8
00646.jpg,25,16,8
00647.jpg,5,-5,8
00648.jpg,29,12,8
00649.jpg,5,-5,8
00650.jpg,5,-5,8
00651.jpg,17,9,8
00652.jpg,5,-5,8
00653.jpg,5,-5,8
00654.jpg,5,-5,8
00655.jpg,5,-5,8
00656.jpg,9,11,8
00657.jpg,-5,5,8
00658.jpg,8,17,8
00659.jpg,-5,5,8
00660.jpg,-5,5,8
00661.jpg,-5,5,8
00662.jpg,-5,5,8
00663.jpg,-5,5,8
00664.jpg,-5,5,8
00665.jpg,-5,5,8
00666.jpg,-5,5,8
00667.jpg,-5,5,8
00668.jpg,-5,5,8
00669.jpg,-5,5,8
00670.jpg,-5,5,8
00671.jpg,-5,5,8
00672.jpg,-5,5,8
00673.jpg,-5,5,8
00674.jpg,-5,5,8
00675.jpg,-5,5,8
00676.jpg,-5,5,8
00677.jpg,-5,5,8
00678.jpg,-5,5,8
00679.jpg,-5,5,8
00680.jpg,-5,5,8
00681.jpg,-5,5,8
00682.jpg,-5,5,8
00683.jpg,-5,5,8
00684.jpg,-5,5,8
00685.jpg,-5,5,8
00686.jpg,-5,5,8
00687.jpg,-5,5,8
00688.jpg,-5,5,8
00689.jpg,-5,5,8
00690.jpg,-5,5,8
00691.jpg,-5,5,8
00692.jpg,-5,5,8
00693.jpg,-5,5,8
00694.jpg,-5,5,8
00695.jpg,-5,5,8
00696.jpg,-5,5,8
00697.jpg,-5,5,8
00698.jpg,-5,5,8
00699.jpg,-5,5,8
00700.jpg,-5,5,8
00701.jpg,-5,5,8
00702.jpg,-5,5,8
00703.jpg,-5,5,8
00704.jpg,-5,5,8
00705.jpg,-5,5,8
00706.jpg,-5,5,8
00707.jpg,-5,5,8
00708.jpg,-5,5,8
00709.jpg,-5,5,8
00710.jpg,-5,5,8
00711.jpg,-5,5,8
00712.jpg,-5,5,8
00713.jpg,-5,5,8
00714.jpg,-5,5,8
00715.jpg,-5,5,8
00716.jpg,-5,5,8
00717.jpg,-5,5,8
00718.jpg,-5,5,8
00719.jpg,-5,5,8
00720.jpg,-5,5,8
00721.jpg,-5,5,8
00722.jpg,-5,5,8
00723.jpg,-5,5,8
00724.jpg,-5,5,8
00725.jpg,-5,5,8
00726.jpg,-5,5,8
00727.jpg,-5,5,8
00728.jpg,-5,5,8
00729.jpg,-5,5,8
00730.jpg,-5,5,8
00731.jpg,19,17,8
00732.jpg,5,-5,8
00733.jpg,5,-5,8
00734.jpg,5,-5,8
00735.jpg,5,-5,8
00736.jpg,5,-5,8
00737.jpg,5,-5,8
00738.jpg,5,-5,8
00739.jpg,5,-5,8
00740.jpg,5,-5,8
00741.jpg,5,-5,8
00742.jpg,11,21,8
00743.jpg,-5,5,8
00744.jpg,5,-5,9
00745.jpg,5,-5,9
00746.jpg,5,-5,9
00747.jpg,5,-5,9
00748.jpg,5,-5,9
00749.jpg,46,54,9
00750.jpg,42,58,9
00751.jpg,-5,5,9
00752.jpg,37,63,9
00753.jpg,-5,5,9
00754.jpg,-5,5,9
00755.jpg,-5,5,9
00756.jpg,54,46,9
00757.jpg,59,41,9
00758.jpg,61,39,9
00759.jpg,5,-5,9
00760.jpg,68,32,9
00761.jpg,65,35,9
00762.jpg,60,40,9
00763.jpg,54,46,9
00764.jpg,44,56,9
00765.jpg,-5,5,9
00766.jpg,-5,5,9
00767.jpg,-5,5,9
00768.jpg,-5,5,9
00769.jpg,-5,5,9
00770.jpg,-5,5,9
00771.jpg,30,70,9
00772.jpg,28,72,9
00773.jpg,30,70,9
00774.jpg,34,66,9
00775.jpg,-5,5,9
00776.jpg,-5,5,9
00777.jpg,-5,5,9
00778.jpg,-5,5,9
00779.jpg,-5,5,9
00780.jpg,-5,5,9
00781.jpg,-5,5,9
00782.jpg,-5,5,9
00783.jpg,-5,5,9
00784.jpg,-5,5,9
00785.jpg,-5,5,9
00786.jpg,-5,5,9
00787.jpg,-5,5,9
00788.jpg,-5,5,9
00789.jpg,-5,5,9
00790.jpg,-5,5,9
00791.jpg,-5,5,9
00792.jpg,-5,5,9
00793.jpg,-5,5,9
00794.jpg,-5,5,9
00795.jpg,-5,5,9
00796.jpg,-5,5,9
00797.jpg,-5,5,9
00798.jpg,-5,5,9
00799.jpg,-5,5,9
00800.jpg,-5,5,9
00801.jpg,-5,5,9
00802.jpg,-5,5,9
00803.jpg,-5,5,9
00804.jpg,-5,5,9
00805.jpg,-5,5,9
00806.jpg,-5,5,9
00807.jpg,-5,5,9
00808.jpg,-5,5,9
00809.jpg,-5,5,9
00810.jpg,-5,5,9
00811.jpg,-5,5,9
00812.jpg,-5,5,9
00813.jpg,-5,5,9
00814.jpg,-5,5,9
00815.jpg,-5,5,9
00816.jpg,-5,5,9
00817.jpg,-5,5,9
00818.jpg,26,74,9
00819.jpg,25,75,9
00820.jpg,25,75,9
00821.jpg,-5,5,9
00822.jpg,-5,5,9
00823.jpg,-5,5,9
00824.jpg,-5,5,9
00825.jpg,-5,5,9
00826.jpg,-5,5,9
00827.jpg,-5,5,9
00828.jpg,-5,5,9
00829.jpg,-5,5,9
00830.jpg,-5,5,9
00831.jpg,-5,5,9
00832.jpg,-5,5,9
00833.jpg,-5,5,9
00834.jpg,-5,5,9
00835.jpg,-5,5,9
00836.jpg,-5,5,9
00837.jpg,-5,5,9
00838.jpg,-5,5,9
00839.jpg,-5,5,9
00840.jpg,-5,5,9
00841.jpg,-5,5,9
00842.jpg,-5,5,9
00843.jpg,-5,5,9
00844.jpg,-5,5,9
00845.jpg,-5,5,9
00846.jpg,-5,5,9
00847.jpg,-5,5,9
00848.jpg,-5,5,9
00849.jpg,-5,5,9
00850.jpg,-5,5,9
00851.jpg,-5,5,9
00852.jpg,-5,5,9
00853.jpg,-5,5,9
00854.jpg,-5,5,9
00855.jpg,-5,5,9
00856.jpg,-5,5,9
00857.jpg,-5,5,9
00858.jpg,-5,5,9
00859.jpg,-5,5,9
00860.jpg,-5,5,9
00861.jpg,-5,5,9
00862.jpg,-5,5,9
00863.jpg,-5,5,9
00864.jpg,23,71,9
00865.jpg,-5,5,9
00866.jpg,27,64,9
00867.jpg,34,56,9
00868.jpg,42,49,9
00869.jpg,-5,5,9
00870.jpg,-5,5,9
00871.jpg,-5,5,9
00872.jpg,-5,5,9
00873.jpg,-5,5,9
00874.jpg,-5,5,9
00875.jpg,-5,5,9
00876.jpg,-5,5,9
00877.jpg,-5,5,9
00878.jpg,-5,5,9
00879.jpg,-5,5,9
00880.jpg,-5,5,9
00881.jpg,-5,5,9
00882.jpg,-5,5,9
00883.jpg,-5,5,9
00884.jpg,-5,5,9
00885.jpg,-5,5,9
00886.jpg,-5,5,9
00887.jpg,5,-5,10
00888.jpg,5,-5,10
00889.jpg,5,-5,10
00890.jpg,5,-5,10
00891.jpg,5,-5,10
00892.jpg,5,-5,10
00893.jpg,5,-5,10
00894.jpg,5,-5,10
00895.jpg,5,-5,10
00896.jpg,5,-5,10
00897.jpg,5,-5,10
00898.jpg,5,-5,10
00899.jpg,5,-5,10
00900.jpg,5,-5,10
00901.jpg,5,-5,10
00902.jpg,5,-5,10
00903.jpg,5,-5,10
00904.jpg,5,-5,10
00905.jpg,5,-5,10
00906.jpg,5,-5,10
00907.jpg,5,-5,10
